dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_max_cell_volt,b_min_cell_volt,b_accum_charg_power_quan,b_soh,b_slow_charg_con_sts,b_fast_charg_con_sts,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type,weather_station_ID,temperature,wind_speed,humidity,rainfall,snowfall,traffic_volume,air_co,air_no2,air_o3,air_pm10,air_pm25,air_so2
M2210703775,2022-01-10 07:56:56.000,12.5,-97.0,653.3,3.64,3.62,2688.8,100.0,False,True,-5.0,,7.0,11.0,7.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:57:06.000,13.0,-97.0,654.2,3.64,3.62,2689.0,100.0,False,True,-5.0,,7.0,11.0,7.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:57:16.000,13.0,-96.8,654.8,3.64,3.62,2689.2,100.0,False,True,-5.0,,7.0,11.0,7.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:57:26.000,13.5,-96.5,655.5,3.66,3.62,2689.3,100.0,False,True,-5.0,,7.0,11.0,7.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:57:36.000,13.5,-97.4,656.2,3.66,3.62,2689.5,100.0,False,True,-5.0,,7.0,11.0,8.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:57:46.000,14.0,-96.9,656.7,3.66,3.64,2689.7,100.0,False,True,-5.0,,7.0,11.0,8.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:57:56.000,14.0,-96.9,657.2,3.66,3.64,2689.9,100.0,False,True,-5.0,,7.0,11.0,8.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:58:06.000,14.5,-97.1,657.6,3.66,3.64,2690.0,100.0,False,True,-5.0,,7.0,11.0,8.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:58:16.000,14.5,-97.0,658.1,3.66,3.64,2690.2,100.0,False,True,-5.0,,7.0,11.0,8.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:58:26.000,14.5,-96.3,658.5,3.66,3.64,2690.4,100.0,False,True,-5.0,,7.0,11.0,8.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:58:36.000,15.0,-97.5,659.1,3.68,3.64,2690.6,100.0,False,True,-5.0,,7.0,11.0,8.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:58:46.000,15.0,-97.1,659.6,3.68,3.64,2690.8,100.0,False,True,-5.0,,7.0,11.0,8.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:58:56.000,15.5,-96.7,660.0,3.68,3.66,2690.9,100.0,False,True,-5.0,,7.0,11.0,8.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:59:06.000,15.5,-96.8,660.6,3.68,3.66,2691.1,100.0,False,True,-5.0,,7.0,11.0,8.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:59:16.000,16.0,-97.4,661.1,3.68,3.66,2691.3,100.0,False,True,-5.0,,7.0,11.0,8.0,11.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:59:26.000,16.0,-97.2,661.5,3.68,3.66,2691.5,100.0,False,True,-5.0,,7.0,11.0,8.0,12.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:59:36.000,16.5,-96.7,661.7,3.68,3.66,2691.6,100.0,False,True,-5.0,,8.0,11.0,8.0,12.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:59:46.000,16.5,-97.1,661.8,3.68,3.66,2691.8,100.0,False,True,-5.0,,8.0,11.0,8.0,12.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 07:59:56.000,17.0,-97.2,661.8,3.68,3.66,2692.0,100.0,False,True,-5.0,,8.0,11.0,8.0,12.0,IONIQ5,108,-3.3,2.3,82,,,,,,,,,
M2210703775,2022-01-10 08:00:06.000,17.0,-97.2,661.7,3.68,3.66,2692.2,100.0,False,True,-5.0,,8.0,11.0,8.0,12.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:00:16.000,17.5,-96.6,662.0,3.68,3.66,2692.4,100.0,False,True,-5.0,,8.0,11.0,8.0,12.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:00:26.000,17.5,-96.4,662.4,3.68,3.66,2692.5,100.0,False,True,-5.0,,8.0,11.0,8.0,12.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:00:36.000,18.0,-96.4,663.0,3.7,3.66,2692.7,100.0,False,True,-5.0,,8.0,12.0,8.0,12.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:00:46.000,18.0,-96.4,663.6,3.7,3.68,2692.9,100.0,False,True,-5.0,,8.0,12.0,9.0,12.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:00:56.000,18.5,-96.7,664.0,3.7,3.68,2693.1,100.0,False,True,-5.0,,8.0,12.0,9.0,12.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:01:06.000,18.5,-96.6,664.6,3.7,3.68,2693.2,100.0,False,True,-5.0,,8.0,12.0,9.0,12.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:01:16.000,18.5,-97.2,664.9,3.7,3.68,2693.4,100.0,False,True,-5.0,,8.0,12.0,9.0,12.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:01:26.000,19.0,-96.8,665.0,3.7,3.68,2693.6,100.0,False,True,-5.0,,8.0,12.0,9.0,12.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:01:36.000,19.0,-97.0,665.2,3.7,3.68,2693.8,100.0,False,True,-5.0,,9.0,12.0,9.0,12.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:01:46.000,19.5,-96.1,665.3,3.7,3.68,2694.0,100.0,False,True,-5.0,,9.0,12.0,9.0,12.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:01:56.000,19.5,-96.6,665.6,3.7,3.68,2694.1,100.0,False,True,-5.0,,9.0,12.0,9.0,13.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:02:06.000,20.0,-96.7,665.9,3.7,3.68,2694.3,100.0,False,True,-5.0,,9.0,12.0,9.0,13.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:02:16.000,20.0,-96.5,666.0,3.7,3.68,2694.5,100.0,False,True,-5.0,,9.0,12.0,9.0,13.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:02:26.000,20.5,-96.8,666.3,3.7,3.68,2694.7,100.0,False,True,-5.0,,9.0,12.0,9.0,13.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:02:36.000,20.5,-96.4,666.3,3.7,3.68,2694.9,100.0,False,True,-5.0,,9.0,12.0,10.0,13.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:02:46.000,21.0,-96.9,666.4,3.7,3.68,2695.0,100.0,False,True,-5.0,,9.0,12.0,10.0,13.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:02:56.000,21.0,-96.3,666.3,3.7,3.68,2695.2,100.0,False,True,-5.0,,9.0,13.0,10.0,13.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:03:06.000,21.5,-96.9,666.5,3.7,3.68,2695.4,100.0,False,True,-5.0,,9.0,13.0,10.0,13.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:03:16.000,21.5,-128.5,667.5,3.72,3.7,2695.6,100.0,False,True,-5.0,,10.0,13.0,10.0,13.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:03:26.000,22.0,-128.2,667.7,3.72,3.7,2695.8,100.0,False,True,-5.0,,10.0,13.0,10.0,13.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:03:36.000,22.0,-102.1,667.9,3.72,3.7,2696.0,100.0,False,True,-5.0,,10.0,13.0,10.0,13.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:03:46.000,22.5,-128.4,668.3,3.72,3.7,2696.2,100.0,False,True,-5.0,,10.0,13.0,10.0,13.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:03:56.000,22.5,-128.8,668.4,3.72,3.7,2696.3,100.0,False,True,-5.0,,10.0,13.0,10.0,14.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:04:06.000,23.0,-102.2,668.5,3.72,3.7,2696.5,100.0,False,True,-5.0,,10.0,13.0,11.0,14.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
M2210703775,2022-01-10 08:04:16.000,23.0,-128.2,668.5,3.72,3.7,2696.7,100.0,False,True,-5.0,,10.0,13.0,11.0,14.0,IONIQ5,108,-3.3,2.0,84,,,,,,,,,
