dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_accum_charg_power_quan,b_slow_charg_con_sts,b_fast_charg_con_sts,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type,weather_station_ID,temperature,wind_speed,humidity,rainfall,snowfall,traffic_volume,air_co,air_no2,air_o3,air_pm10,air_pm25,air_so2
M2210703914,2022-01-12 09:31:50.000,33.5,-64.4,673.1,2350.5,False,True,-3.0,,0.0,2.0,1.0,2.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:32:00.000,33.5,-64.4,673.1,2350.7,False,True,-3.0,,0.0,2.0,1.0,2.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:32:10.000,34.0,-64.4,673.2,2350.8,False,True,-3.0,,0.0,2.0,1.0,2.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:32:20.000,34.0,-64.4,673.2,2350.9,False,True,-3.0,,0.0,2.0,1.0,2.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:32:30.000,34.0,-64.4,673.2,2351.0,False,True,-3.0,,1.0,2.0,1.0,3.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:32:40.000,34.5,-64.4,673.2,2351.1,False,True,-3.0,,1.0,2.0,1.0,3.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:32:50.000,34.5,-64.4,673.3,2351.3,False,True,-3.0,,1.0,2.0,1.0,3.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:33:00.000,34.5,-64.4,673.3,2351.4,False,True,-3.0,,1.0,2.0,1.0,3.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:33:10.000,34.5,-64.4,673.3,2351.5,False,True,-3.0,,1.0,2.0,1.0,3.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:33:20.000,35.0,-64.4,673.3,2351.6,False,True,-3.0,,1.0,2.0,1.0,3.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:33:30.000,35.0,-64.4,673.4,2351.7,False,True,-3.0,,1.0,3.0,2.0,3.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:33:40.000,35.0,-64.4,673.4,2351.8,False,True,-3.0,,1.0,3.0,2.0,3.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:33:50.000,35.5,-64.4,673.4,2352.0,False,True,-3.0,,1.0,3.0,2.0,3.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:34:00.000,35.5,-64.4,673.5,2352.1,False,True,-3.0,,1.0,3.0,2.0,3.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:34:10.000,35.5,-64.4,673.5,2352.2,False,True,-3.0,,1.0,3.0,2.0,3.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:34:20.000,36.0,-64.4,673.5,2352.3,False,True,-3.0,,1.0,3.0,2.0,3.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:34:30.000,36.0,-64.4,673.5,2352.4,False,True,-3.0,,2.0,3.0,2.0,3.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:34:40.000,36.0,-64.4,673.6,2352.5,False,True,-3.0,,2.0,3.0,2.0,4.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:34:50.000,36.0,-64.4,673.6,2352.6,False,True,-3.0,,2.0,3.0,2.0,4.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:35:00.000,36.5,-64.4,673.6,2352.7,False,True,-3.0,,2.0,3.0,2.0,4.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:35:10.000,36.5,-64.4,673.7,2352.9,False,True,-3.0,,2.0,3.0,3.0,4.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:35:20.000,36.5,-64.4,673.7,2353.0,False,True,-3.0,,2.0,3.0,3.0,4.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:35:30.000,37.0,-64.4,673.8,2353.1,False,True,-3.0,,2.0,4.0,3.0,4.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:35:40.000,37.0,-64.4,673.8,2353.2,False,True,-3.0,,2.0,4.0,3.0,4.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:35:50.000,37.0,-64.4,673.9,2353.3,False,True,-3.0,,2.0,4.0,3.0,4.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:36:00.000,37.0,-64.4,673.9,2353.4,False,True,-3.0,,2.0,4.0,3.0,4.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:36:10.000,37.5,-64.4,674.0,2353.5,False,True,-3.0,,3.0,4.0,3.0,4.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:36:20.000,37.5,-64.4,674.0,2353.6,False,True,-3.0,,3.0,4.0,3.0,4.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:36:30.000,37.5,-64.4,674.1,2353.7,False,True,-3.0,,3.0,4.0,3.0,5.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:36:40.000,38.0,-64.4,674.1,2353.8,False,True,-3.0,,3.0,4.0,3.0,5.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:36:50.000,38.0,-64.4,674.2,2354.0,False,True,-3.0,,3.0,4.0,4.0,5.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:37:00.000,38.0,-64.4,674.2,2354.1,False,True,-3.0,,3.0,4.0,4.0,5.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:37:10.000,38.0,-64.4,674.3,2354.2,False,True,-3.0,,3.0,5.0,4.0,5.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:37:20.000,38.5,-64.4,674.3,2354.3,False,True,-3.0,,3.0,5.0,4.0,5.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:37:30.000,38.5,-64.4,674.4,2354.4,False,True,-3.0,,3.0,5.0,4.0,5.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:37:40.000,38.5,-64.4,674.5,2354.5,False,True,-3.0,,4.0,5.0,4.0,5.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:37:50.000,39.0,-64.4,674.6,2354.6,False,True,-3.0,,4.0,5.0,4.0,5.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:38:00.000,39.0,-64.4,674.6,2354.7,False,True,-3.0,,4.0,5.0,4.0,5.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:38:10.000,39.0,-64.4,674.7,2354.8,False,True,-3.0,,4.0,5.0,4.0,6.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:38:20.000,39.0,-64.3,674.8,2355.0,False,True,-3.0,,4.0,5.0,5.0,6.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:38:30.000,39.5,-64.3,674.8,2355.1,False,True,-3.0,,4.0,5.0,5.0,6.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:38:40.000,39.5,-64.3,674.9,2355.2,False,True,-3.0,,4.0,6.0,5.0,6.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:38:50.000,39.5,-64.3,675.0,2355.3,False,True,-3.0,,4.0,6.0,5.0,6.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:39:00.000,40.0,-64.3,675.1,2355.4,False,True,-3.0,,5.0,6.0,5.0,6.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:39:10.000,40.0,-64.3,675.2,2355.5,False,True,-3.0,,5.0,6.0,5.0,6.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:39:20.000,40.0,-64.3,675.3,2355.6,False,True,-3.0,,5.0,6.0,5.0,6.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:39:30.000,40.0,-64.3,675.4,2355.7,False,True,-3.0,,5.0,6.0,6.0,6.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:39:40.000,40.5,-64.3,675.4,2355.8,False,True,-3.0,,5.0,6.0,6.0,7.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:39:50.000,40.5,-64.3,675.5,2356.0,False,True,-3.0,,5.0,6.0,6.0,7.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:40:00.000,40.5,-64.3,675.7,2356.1,False,True,-3.0,,5.0,7.0,6.0,7.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:40:10.000,41.0,-64.3,675.8,2356.2,False,True,-3.0,,5.0,7.0,6.0,7.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:40:20.000,41.0,-64.3,675.9,2356.3,False,True,-3.0,,6.0,7.0,6.0,7.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:40:30.000,41.0,-64.2,676.0,2356.4,False,True,-3.0,,6.0,7.0,6.0,7.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:40:40.000,41.0,-64.3,676.1,2356.5,False,True,-3.0,,6.0,7.0,6.0,7.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:40:50.000,41.5,-64.3,676.2,2356.6,False,True,-3.0,,6.0,7.0,7.0,7.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:41:00.000,41.5,-64.2,676.3,2356.7,False,True,-3.0,,6.0,7.0,7.0,8.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:41:10.000,41.5,-64.2,676.4,2356.9,False,True,-3.0,,6.0,7.0,7.0,8.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:41:20.000,42.0,-64.2,676.5,2357.0,False,True,-3.0,,6.0,7.0,7.0,8.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:41:30.000,42.0,-64.2,676.6,2357.1,False,True,-3.0,,6.0,8.0,7.0,8.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:41:40.000,42.0,-64.2,676.7,2357.2,False,True,-3.0,,6.0,8.0,7.0,8.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:41:50.000,42.5,-64.2,676.9,2357.3,False,True,-3.0,,7.0,8.0,7.0,8.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:42:00.000,42.5,-64.1,677.0,2357.5,False,True,-3.0,,7.0,8.0,7.0,8.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:42:10.000,42.5,-64.1,677.1,2357.6,False,True,-3.0,,7.0,8.0,8.0,8.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:42:20.000,42.5,-64.1,677.3,2357.7,False,True,-3.0,,7.0,8.0,8.0,8.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:42:30.000,43.0,-64.1,677.4,2357.8,False,True,-3.0,,7.0,8.0,8.0,9.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:42:40.000,43.0,-64.1,677.5,2357.9,False,True,-3.0,,7.0,9.0,8.0,9.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:42:50.000,43.0,-64.1,677.7,2358.0,False,True,-3.0,,7.0,9.0,8.0,9.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:43:00.000,43.5,-89.6,677.8,2358.2,False,True,-3.0,,7.0,9.0,8.0,9.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:43:10.000,43.5,-89.6,677.9,2358.3,False,True,-3.0,,8.0,9.0,8.0,9.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:43:20.000,43.5,-89.6,678.1,2358.4,False,True,-3.0,,8.0,9.0,9.0,9.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:43:30.000,44.0,-89.6,678.2,2358.5,False,True,-3.0,,8.0,9.0,9.0,9.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:43:40.000,44.0,-89.6,678.3,2358.6,False,True,-3.0,,8.0,9.0,9.0,9.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:43:50.000,44.0,-89.6,678.5,2358.8,False,True,-3.0,,8.0,9.0,9.0,10.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:44:00.000,44.5,-89.6,678.6,2358.9,False,True,-3.0,,8.0,10.0,9.0,10.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:44:10.000,44.5,-89.5,678.8,2359.0,False,True,-3.0,,8.0,10.0,9.0,10.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:44:20.000,44.5,-89.5,678.9,2359.1,False,True,-3.0,,8.0,10.0,9.0,10.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:44:30.000,44.5,-89.5,679.1,2359.2,False,True,-3.0,,9.0,10.0,9.0,10.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:44:40.000,45.0,-89.5,679.2,2359.4,False,True,-3.0,,9.0,10.0,10.0,10.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:44:50.000,45.0,-89.5,679.4,2359.5,False,True,-3.0,,9.0,10.0,10.0,10.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:45:00.000,45.0,-89.5,679.5,2359.6,False,True,-3.0,,9.0,10.0,10.0,10.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:45:10.000,45.5,-89.5,679.7,2359.7,False,True,-3.0,,9.0,10.0,10.0,10.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:45:20.000,45.5,-89.5,679.8,2359.8,False,True,-3.0,,9.0,10.0,10.0,11.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:45:30.000,45.5,-89.5,680.0,2360.0,False,True,-3.0,,9.0,11.0,10.0,11.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:45:40.000,46.0,-89.4,680.2,2360.1,False,True,-3.0,,9.0,11.0,10.0,11.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:45:50.000,46.0,-89.4,680.3,2360.2,False,True,-3.0,,10.0,11.0,11.0,11.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:46:00.000,46.0,-89.4,680.5,2360.3,False,True,-3.0,,10.0,11.0,11.0,11.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:46:10.000,46.5,-89.4,680.6,2360.4,False,True,-3.0,,10.0,11.0,11.0,11.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:46:20.000,46.5,-89.4,680.8,2360.6,False,True,-3.0,,10.0,11.0,11.0,11.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:46:30.000,46.5,-89.3,681.0,2360.7,False,True,-3.0,,10.0,11.0,11.0,11.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:46:40.000,46.5,-89.3,681.1,2360.8,False,True,-3.0,,10.0,11.0,11.0,12.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:46:50.000,47.0,-89.3,681.3,2360.9,False,True,-3.0,,10.0,12.0,11.0,12.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:47:00.000,47.0,-89.3,681.5,2361.0,False,True,-3.0,,10.0,12.0,11.0,12.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:47:10.000,47.0,-89.3,681.6,2361.2,False,True,-3.0,,11.0,12.0,12.0,12.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:47:20.000,47.5,-89.2,681.8,2361.3,False,True,-3.0,,11.0,12.0,12.0,12.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:47:30.000,47.5,-89.2,682.0,2361.4,False,True,-3.0,,11.0,12.0,12.0,12.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:47:40.000,47.5,-89.2,682.1,2361.5,False,True,-3.0,,11.0,12.0,12.0,12.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:47:50.000,48.0,-89.2,682.3,2361.6,False,True,-3.0,,11.0,12.0,12.0,12.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:48:00.000,48.0,-89.2,682.5,2361.8,False,True,-3.0,,11.0,12.0,12.0,12.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:48:10.000,48.0,-89.1,682.6,2361.9,False,True,-3.0,,11.0,13.0,12.0,13.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:48:20.000,48.5,-89.1,682.8,2362.0,False,True,-3.0,,11.0,13.0,12.0,13.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:48:30.000,48.5,-89.1,683.0,2362.1,False,True,-3.0,,11.0,13.0,13.0,13.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:48:40.000,48.5,-89.1,683.2,2362.2,False,True,-3.0,,12.0,13.0,13.0,13.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:48:50.000,49.0,-89.1,683.3,2362.4,False,True,-3.0,,12.0,13.0,13.0,13.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:49:00.000,49.0,-89.1,683.5,2362.5,False,True,-3.0,,12.0,13.0,13.0,13.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:49:10.000,49.0,-89.0,683.7,2362.6,False,True,-3.0,,12.0,13.0,13.0,13.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
M2210703914,2022-01-12 09:49:20.000,49.0,-89.0,683.8,2362.7,False,True,-3.0,,12.0,13.0,13.0,13.0,IONIQ5,108,-10.2,3.1,54,,0.2,,,,,,,
