dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_max_cell_volt,b_min_cell_volt,b_accum_discharg_power_quan,b_soh,b_charg_lamp_sts_1,b_slow_charg_con_sts,b_fast_charg_con_sts,v_car_speed,v_accel_pedal_depth,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type,weather_station_ID,temperature,wind_speed,humidity,rainfall,snowfall,traffic_volume,air_co,air_no2,air_o3,air_pm10,air_pm25,air_so2
M2211123120,2022-01-28 15:59:23.000,87.0,-39.2,585.2,4.06,4.06,994.4,100.0,False,False,False,78.88,0.0,,3924.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.7,4.9,35,,,,,,,,,
M2211123120,2022-01-28 15:59:32.000,87.0,-61.5,585.5,4.06,4.06,994.4,100.0,False,False,False,75.584,27.402,,3925.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.7,4.9,35,,,,,,,,,
M2211123120,2022-01-28 15:59:41.000,87.0,-38.8,585.7,4.06,4.06,994.5,100.0,False,False,False,74.832,21.046,,3925.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.7,4.9,35,,,,,,,,,
M2211123120,2022-01-28 15:59:50.000,87.0,78.5,576.8,4.0,4.0,994.5,100.0,False,False,False,88.832,27.202,,3925.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.7,4.9,35,,,,,,,,,
M2211123120,2022-01-28 15:59:59.000,87.0,-39.4,585.3,4.06,4.06,994.6,100.0,False,False,False,75.472,0.0,,3925.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.7,4.9,35,,,,,,,,,
M2211123120,2022-01-28 16:00:08.000,87.0,51.9,578.7,4.02,4.0,994.6,100.0,False,False,False,77.488,0.0,,3925.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:00:17.000,87.0,1.6,582.8,4.04,4.04,994.6,100.0,False,False,False,76.048,28.566,,3926.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:00:26.000,87.0,8.2,581.9,4.04,4.02,994.6,100.0,False,False,False,75.072,15.44,,3926.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:00:35.000,87.0,20.1,578.5,4.02,4.0,994.6,100.0,False,False,False,77.2,0.0,,3926.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:00:44.000,87.0,38.0,579.6,4.02,4.02,994.7,100.0,False,False,False,80.16,19.244,,3926.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:00:53.000,87.0,5.3,581.8,4.04,4.02,994.7,100.0,False,False,False,75.808,7.282,,3926.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:01:02.000,87.0,16.1,579.0,4.02,4.0,994.7,100.0,False,False,False,74.656,0.0,,3927.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:01:11.000,87.0,11.7,581.7,4.04,4.02,994.7,100.0,False,False,False,66.912,0.0,,3927.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:01:20.000,87.0,-63.9,584.6,4.06,4.06,994.8,100.0,False,False,False,71.648,20.07,,3927.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:01:29.000,87.0,-38.7,584.8,4.06,4.04,994.8,100.0,False,False,False,74.544,15.44,,3927.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:01:38.000,87.0,29.3,580.0,4.02,4.02,994.8,100.0,False,False,False,80.848,8.946,,3927.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:01:47.000,87.0,-10.3,581.3,4.02,4.02,994.8,100.0,False,False,False,80.512,20.07,,3928.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:01:56.000,87.0,-26.7,582.3,4.04,4.02,994.8,100.0,False,False,False,79.008,12.112,,3928.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:02:05.000,87.0,11.1,580.9,4.02,4.02,994.9,100.0,False,False,False,86.128,13.776,,3928.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:02:14.000,87.0,-14.4,584.0,4.06,4.06,994.9,100.0,False,False,False,84.736,15.24,,3928.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:02:23.000,87.0,-6.0,580.6,4.02,4.02,994.9,100.0,False,False,False,79.92,12.95,,3928.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:02:32.000,87.0,-62.6,585.0,4.06,4.04,994.9,100.0,False,False,False,77.376,0.0,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:02:41.000,87.0,-61.9,587.0,4.08,4.06,994.9,100.0,False,False,False,30.784,0.0,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:02:50.000,87.0,-9.1,582.2,4.04,4.04,994.9,100.0,False,False,False,40.112,22.71,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:02:59.000,87.0,-14.2,583.7,4.04,4.04,994.9,100.0,False,False,False,38.608,0.0,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:03:08.000,87.0,11.2,582.8,4.04,4.04,994.9,100.0,False,False,False,17.872,10.26,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:03:17.000,87.0,-29.4,583.6,4.04,4.04,994.9,100.0,False,False,False,12.208,0.0,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:03:26.000,87.0,0.3,583.2,4.04,4.04,995.0,100.0,False,False,False,0.0,0.0,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:03:35.000,87.0,0.0,583.2,4.04,4.04,995.0,100.0,False,False,False,0.64,0.0,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:03:44.000,87.0,-16.6,584.3,4.06,4.04,995.0,100.0,False,False,False,12.496,0.0,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:03:53.000,87.0,1.4,583.0,4.04,4.04,995.0,100.0,False,False,False,8.848,7.77,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:04:02.000,87.0,-38.2,584.0,4.04,4.04,995.0,100.0,False,False,False,7.408,0.0,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:04:11.000,87.0,-5.8,581.5,4.04,4.02,995.0,100.0,False,False,False,21.632,11.624,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:04:20.000,87.0,12.0,581.9,4.04,4.02,995.0,100.0,False,False,False,29.68,18.418,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:04:29.000,87.0,1.0,583.1,4.04,4.04,995.0,100.0,False,False,False,10.88,15.09,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:04:38.000,87.0,-29.3,583.1,4.04,4.04,995.0,100.0,False,False,False,20.32,14.114,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:04:47.000,87.0,10.4,582.2,4.04,4.04,995.0,100.0,False,False,False,24.944,14.114,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:04:56.000,87.0,1.8,582.9,4.04,4.04,995.0,100.0,False,False,False,1.616,0.0,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:05:05.000,87.0,-26.7,583.0,4.04,4.04,995.0,100.0,False,False,False,13.248,21.734,,3929.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:05:14.000,87.0,-2.2,581.1,4.02,4.02,995.0,100.0,False,False,False,21.808,0.0,,3930.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:05:23.000,87.0,-7.0,581.3,4.02,4.02,995.0,100.0,False,False,False,23.728,17.092,,3930.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:05:32.000,87.0,-27.7,583.1,4.04,4.04,995.1,100.0,False,False,False,11.28,12.112,,3930.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:05:41.000,87.0,-29.6,583.1,4.04,4.04,995.1,100.0,False,False,False,13.824,0.0,,3930.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:05:50.000,87.0,28.3,580.7,4.02,4.02,995.1,100.0,False,False,False,21.632,11.924,,3930.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:05:59.000,87.0,34.7,579.9,4.02,4.02,995.1,100.0,False,False,False,29.456,0.0,,3930.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:06:08.000,87.0,1.5,582.1,4.04,4.02,995.1,100.0,False,False,False,27.024,23.398,,3930.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:06:17.000,87.0,-5.6,581.1,4.02,4.02,995.1,100.0,False,False,False,22.464,11.286,,3930.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:06:26.000,87.0,-36.0,583.3,4.04,4.04,995.1,100.0,False,False,False,19.44,0.0,,3930.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:06:35.000,87.0,3.1,582.6,4.04,4.04,995.1,100.0,False,False,False,11.568,10.598,,3930.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:06:44.000,87.0,28.5,580.3,4.02,4.02,995.1,100.0,False,False,False,32.704,25.05,,3930.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:06:53.000,87.0,-23.8,583.4,4.04,4.04,995.2,100.0,False,False,False,49.024,12.112,,3930.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:07:02.000,87.0,30.0,578.8,4.02,4.0,995.3,100.0,False,False,False,60.768,23.736,,3930.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:07:11.000,86.5,62.7,575.7,4.0,3.98,995.3,100.0,False,False,False,76.16,48.498,,3931.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:07:20.000,86.5,53.5,575.5,3.98,3.98,995.4,100.0,False,False,False,86.0,26.226,,3931.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:07:29.000,86.5,82.8,573.1,3.98,3.96,995.5,100.0,False,False,False,88.256,32.52,,3931.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:07:38.000,86.5,15.0,575.7,4.0,3.98,995.6,100.0,False,False,False,96.768,39.164,,3931.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:07:47.000,86.0,-3.6,576.8,4.0,4.0,995.7,100.0,False,False,False,96.256,8.946,,3931.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:07:56.000,86.0,51.6,575.5,4.0,3.98,995.7,100.0,False,False,False,82.48,21.246,,3932.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:08:05.000,86.0,-12.1,577.6,4.0,4.0,995.7,100.0,False,False,False,82.592,28.716,,3932.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:08:14.000,86.0,-62.7,581.6,4.04,4.02,995.8,100.0,False,False,False,75.408,0.0,,3932.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:08:23.000,86.0,52.7,574.8,3.98,3.98,995.8,100.0,False,False,False,78.544,25.2,,3932.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:08:32.000,86.0,0.1,578.7,4.02,4.0,995.8,100.0,False,False,False,78.256,39.364,,3932.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:08:41.000,86.0,40.0,574.1,3.98,3.98,995.9,100.0,False,False,False,82.192,8.946,,3933.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:08:50.000,86.0,55.8,574.6,3.98,3.98,995.9,100.0,False,False,False,89.984,23.586,,3933.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:08:59.000,86.0,-0.1,576.9,4.0,3.98,995.9,100.0,False,False,False,93.984,19.582,,3933.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:09:08.000,86.0,37.8,575.7,4.0,3.98,996.0,100.0,False,False,False,87.04,31.006,,3933.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:09:17.000,86.0,-10.6,577.9,4.0,4.0,996.0,100.0,False,False,False,92.32,20.22,,3934.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:09:26.000,86.0,-59.3,582.6,4.04,4.04,996.0,100.0,False,False,False,72.112,21.396,,3934.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:09:35.000,86.0,-9.4,578.0,4.0,4.0,996.1,100.0,False,False,False,80.8,0.0,,3934.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:09:44.000,86.0,-9.7,579.5,4.02,4.02,996.1,100.0,False,False,False,62.976,27.052,,3934.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:09:53.000,86.0,54.9,575.3,3.98,3.98,996.1,100.0,False,False,False,76.912,29.054,,3934.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:10:02.000,85.5,19.8,575.4,4.0,3.98,996.2,100.0,False,False,False,85.072,23.886,,3935.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:10:11.000,85.5,78.3,573.4,3.98,3.96,996.2,100.0,False,False,False,84.784,15.24,,3935.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:10:20.000,85.5,15.6,575.8,4.0,3.98,996.3,100.0,False,False,False,84.96,7.97,,3935.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:10:29.000,85.5,57.2,574.2,3.98,3.96,996.3,100.0,False,False,False,83.856,32.72,,3935.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:10:38.000,85.5,-60.6,582.1,4.04,4.02,996.3,100.0,False,False,False,72.688,6.106,,3935.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:10:47.000,85.5,16.8,576.1,4.0,4.0,996.3,100.0,False,False,False,71.248,35.51,,3936.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:10:56.000,85.5,27.8,576.8,4.0,3.98,996.4,100.0,False,False,False,74.432,12.262,,3936.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:11:05.000,85.5,-11.2,577.2,4.0,4.0,996.4,100.0,False,False,False,85.536,28.916,,3936.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:11:14.000,85.5,4.9,577.5,4.0,4.0,996.5,100.0,False,False,False,83.92,24.074,,3936.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:11:23.000,85.5,26.7,573.9,3.98,3.98,996.5,100.0,False,False,False,93.984,0.0,,3936.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:11:32.000,85.5,-40.4,581.9,4.04,4.02,996.6,100.0,False,False,False,75.072,14.752,,3937.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:11:41.000,85.0,2.0,578.6,4.02,4.0,996.6,100.0,False,False,False,79.984,8.458,,3937.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:11:50.000,85.0,-5.7,576.7,4.0,4.0,996.6,100.0,False,False,False,85.424,24.424,,3937.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:11:59.000,85.0,-40.8,581.5,4.04,4.02,996.7,100.0,False,False,False,85.6,0.0,,3937.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:12:08.000,85.0,-10.4,577.4,4.0,4.0,996.7,100.0,False,False,False,84.096,16.066,,3938.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:12:17.000,85.0,68.6,571.6,3.98,3.96,996.7,100.0,False,False,False,92.832,34.184,,3938.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:12:26.000,85.0,-40.8,581.7,4.02,4.02,996.8,100.0,False,False,False,92.368,0.0,,3938.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:12:35.000,85.0,-28.2,578.9,4.02,4.0,996.8,100.0,False,False,False,82.944,0.0,,3938.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:12:44.000,85.0,-1.8,576.7,4.0,3.98,996.8,100.0,False,False,False,87.04,17.242,,3938.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:12:53.000,85.0,35.4,575.9,4.0,3.98,996.8,100.0,False,False,False,84.496,0.0,,3939.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:13:02.000,85.0,158.1,565.5,3.92,3.9,996.9,100.0,False,False,False,94.512,51.126,,3939.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:13:11.000,84.5,86.6,569.6,3.94,3.94,997.1,100.0,False,False,False,98.56,50.3,,3939.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:13:20.000,84.5,-44.4,578.6,4.02,4.0,997.2,100.0,False,False,False,91.728,43.318,,3939.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:13:29.000,84.5,15.6,572.4,3.98,3.96,997.2,100.0,False,False,False,86.176,20.908,,3940.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:13:38.000,84.5,78.2,568.5,3.98,3.94,997.3,100.0,False,False,False,97.168,36.186,,3940.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:13:47.000,84.5,-12.4,574.4,3.98,3.98,997.3,100.0,False,False,False,97.808,20.07,,3940.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:13:56.000,84.0,17.5,572.4,3.98,3.96,997.4,100.0,False,False,False,104.064,32.87,,3940.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:14:05.000,84.0,-7.9,574.7,3.98,3.98,997.4,100.0,False,False,False,93.696,16.266,,3941.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:14:14.000,84.0,30.3,573.2,3.98,3.96,997.5,100.0,False,False,False,86.528,23.248,,3941.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:14:23.000,84.0,13.1,572.8,3.98,3.96,997.5,100.0,False,False,False,89.072,29.204,,3941.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:14:32.000,84.0,14.9,572.0,3.98,3.96,997.5,100.0,False,False,False,92.08,29.404,,3941.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:14:41.000,84.0,52.4,572.2,3.98,3.96,997.5,100.0,False,False,False,84.096,31.694,,3942.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:14:50.000,84.0,-9.3,574.0,3.98,3.98,997.6,100.0,False,False,False,88.384,13.576,,3942.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:14:59.000,84.0,17.6,571.9,3.96,3.96,997.6,100.0,False,False,False,86.64,23.248,,3942.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:15:08.000,84.0,-25.8,575.8,4.0,3.98,997.7,100.0,False,False,False,88.672,9.284,,3942.0,17.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:15:17.000,84.0,-63.1,578.7,4.02,4.0,997.7,100.0,False,False,False,86.464,15.09,,3942.0,16.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
M2211123120,2022-01-28 16:15:26.000,84.0,-41.0,579.6,4.02,4.02,997.7,100.0,False,False,False,83.392,16.066,,3943.0,16.0,23.0,17.0,23.0,IONIQ5,108,1.5,3.6,34,,,,,,,,,
