dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_accum_discharg_power_quan,b_charg_lamp_sts_1,b_slow_charg_con_sts,b_fast_charg_con_sts,v_car_speed,v_accel_pedal_depth,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type,weather_station_ID,temperature,wind_speed,humidity,rainfall,snowfall,traffic_volume,air_co,air_no2,air_o3,air_pm10,air_pm25,air_so2
M2211123120,2022-03-25 07:53:52.000,52.0,7.9,532.2,1864.8,False,False,False,0.0,0.0,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:54:02.000,52.0,8.0,532.2,1864.8,False,False,False,0.0,0.0,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:54:12.000,52.0,7.5,532.2,1864.8,False,False,False,0.0,0.0,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:54:22.000,52.0,7.1,532.1,1864.8,False,False,False,0.0,0.0,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:54:32.000,52.0,6.6,532.2,1864.8,False,False,False,0.0,0.0,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:54:42.000,52.0,7.5,532.0,1864.8,False,False,False,0.8,0.0,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:54:52.000,52.0,6.2,531.9,1864.8,False,False,False,8.512,23.736,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:55:02.000,52.0,104.9,520.6,1864.9,False,False,False,41.968,0.0,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:55:12.000,52.0,-12.0,532.4,1864.9,False,False,False,28.592,0.0,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:55:22.000,52.0,7.7,531.1,1864.9,False,False,False,,0.0,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:55:32.000,52.0,7.2,531.1,1865.0,False,False,False,0.0,8.458,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:55:42.000,52.0,121.1,519.2,1865.0,False,False,False,36.064,0.0,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:55:52.000,51.5,47.6,525.4,1865.0,False,False,False,52.72,11.286,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:56:02.000,51.5,30.8,528.5,1865.1,False,False,False,18.112,34.384,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:56:12.000,51.5,1.3,531.3,1865.1,False,False,False,7.52,27.202,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:56:22.000,51.5,26.3,528.8,1865.1,False,False,False,19.792,43.506,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:56:32.000,51.5,-13.9,532.8,1865.1,False,False,False,13.888,12.6,,7988.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:56:42.000,51.5,179.7,509.8,1865.2,False,False,False,68.576,27.89,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:56:52.000,51.5,95.8,519.3,1865.3,False,False,False,63.312,45.658,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:57:02.000,51.5,-100.6,539.9,1865.4,False,False,False,53.984,0.0,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:57:12.000,51.0,237.0,503.1,1865.5,False,False,False,88.144,0.0,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:57:22.000,51.0,-79.8,537.0,1865.5,False,False,False,23.04,0.0,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:57:32.000,51.0,53.2,523.0,1865.6,False,False,False,22.576,0.0,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:57:42.000,51.0,0.2,529.3,1865.6,False,False,False,10.368,0.0,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:57:52.000,51.0,4.6,529.1,1865.6,False,False,False,0.0,0.0,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:58:02.000,51.0,4.5,529.2,1865.6,False,False,False,0.0,0.0,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:58:12.000,51.0,4.3,529.3,1865.6,False,False,False,0.0,0.0,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:58:22.000,51.0,4.3,529.4,1865.6,False,False,False,0.0,0.0,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:58:32.000,51.0,4.3,529.5,1865.6,False,False,False,0.0,0.0,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:58:42.000,51.0,4.1,529.6,1865.6,False,False,False,0.0,0.0,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:58:52.000,51.0,4.1,529.7,1865.6,False,False,False,0.0,0.0,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:59:02.000,51.0,4.0,530.0,1865.6,False,False,False,0.0,0.0,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:59:12.000,51.0,13.0,529.3,1865.6,False,False,False,9.488,23.048,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:59:22.000,51.0,32.0,526.5,1865.7,False,False,False,34.496,22.71,,7989.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:59:32.000,51.0,16.1,527.3,1865.8,False,False,False,49.936,32.52,,7990.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:59:42.000,50.5,4.1,526.9,1865.9,False,False,False,54.352,18.418,,7990.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 07:59:52.000,50.5,81.2,519.3,1865.9,False,False,False,62.688,31.544,,7990.0,10.0,11.0,10.0,11.0,IONIQ5,108,6.6,2.5,81,,,,,,,,,
M2211123120,2022-03-25 08:00:02.000,50.5,83.8,519.2,1866.0,False,False,False,77.728,28.566,,7990.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:00:12.000,50.5,83.1,518.9,1866.0,False,False,False,79.344,32.87,,7990.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:00:22.000,50.5,55.7,522.9,1866.1,False,False,False,62.4,0.0,,7991.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:00:32.000,50.5,59.4,522.6,1866.1,False,False,False,65.68,21.396,,7991.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:00:42.000,50.0,-35.8,531.1,1866.2,False,False,False,77.024,13.576,,7991.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:00:52.000,50.0,103.1,517.2,1866.2,False,False,False,85.888,39.164,,7991.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:01:02.000,50.0,17.3,526.1,1866.3,False,False,False,82.0,14.952,,7991.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:01:12.000,50.0,21.1,525.5,1866.3,False,False,False,82.88,15.578,,7992.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:01:22.000,50.0,-39.0,532.3,1866.3,False,False,False,80.736,29.692,,7992.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:01:32.000,50.0,-103.7,539.1,1866.3,False,False,False,81.824,0.0,,7992.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:01:42.000,50.0,29.6,526.3,1866.4,False,False,False,72.288,21.396,,7992.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:01:52.000,50.0,58.9,522.0,1866.4,False,False,False,86.992,26.226,,7993.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:02:02.000,50.0,78.5,518.8,1866.5,False,False,False,85.952,32.52,,7993.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:02:12.000,49.5,121.0,513.7,1866.7,False,False,False,100.592,51.964,,7993.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:02:22.000,49.5,104.9,513.0,1866.8,False,False,False,103.936,25.4,,7993.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:02:32.000,49.0,-3.0,525.8,1866.9,False,False,False,83.92,19.444,,7994.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:02:42.000,49.0,72.5,518.1,1866.9,False,False,False,85.888,28.028,,7994.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:02:52.000,49.0,58.4,519.9,1867.0,False,False,False,86.176,24.224,,7994.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:03:02.000,49.0,28.4,522.0,1867.0,False,False,False,86.88,13.926,,7994.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:03:12.000,49.0,57.1,520.3,1867.1,False,False,False,89.472,12.262,,7995.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:03:22.000,49.0,-24.7,529.4,1867.1,False,False,False,89.408,20.22,,7995.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:03:32.000,49.0,5.3,525.9,1867.1,False,False,False,85.072,29.204,,7995.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:03:42.000,49.0,21.5,524.0,1867.2,False,False,False,82.24,25.888,,7995.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:03:52.000,49.0,-25.3,530.0,1867.2,False,False,False,53.184,0.0,,7996.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:04:02.000,49.0,93.2,518.4,1867.2,False,False,False,55.152,31.206,,7996.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:04:12.000,48.5,42.2,522.1,1867.3,False,False,False,66.448,39.702,,7996.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:04:22.000,48.5,2.2,525.0,1867.3,False,False,False,75.76,18.418,,7996.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:04:32.000,48.5,50.4,520.2,1867.4,False,False,False,83.344,22.91,,7996.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:04:42.000,48.5,21.8,523.9,1867.4,False,False,False,76.736,0.0,,7997.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:04:52.000,48.5,-9.1,528.2,1867.4,False,False,False,72.464,26.026,,7997.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:05:02.000,48.5,62.1,518.2,1867.5,False,False,False,82.528,0.0,,7997.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:05:12.000,48.0,92.3,515.0,1867.6,False,False,False,88.096,0.0,,7997.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:05:22.000,48.0,6.9,524.3,1867.6,False,False,False,77.376,30.38,,7997.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:05:32.000,48.0,38.0,520.9,1867.7,False,False,False,76.736,21.396,,7998.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:05:42.000,48.0,123.8,512.6,1867.7,False,False,False,85.072,0.0,,7998.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:05:52.000,48.0,11.9,523.9,1867.8,False,False,False,66.624,7.62,,7998.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:06:02.000,48.0,72.6,518.3,1867.8,False,False,False,68.992,20.42,,7998.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:06:12.000,48.0,20.2,522.7,1867.8,False,False,False,73.728,13.288,,7999.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:06:22.000,48.0,-15.0,526.5,1867.9,False,False,False,68.704,4.304,,7999.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:06:32.000,48.0,70.4,517.6,1867.9,False,False,False,71.472,12.95,,7999.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:06:42.000,48.0,-48.9,530.7,1867.9,False,False,False,54.112,0.0,,7999.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:06:52.000,47.5,79.6,517.0,1868.0,False,False,False,65.968,24.224,,7999.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:07:02.000,47.5,-32.7,528.1,1868.0,False,False,False,67.136,0.0,,7999.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:07:12.000,47.5,125.2,511.9,1868.1,False,False,False,71.472,43.318,,8000.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:07:22.000,47.0,175.3,503.4,1868.3,False,False,False,97.456,0.0,,8000.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:07:33.000,47.0,-42.6,524.6,1868.5,False,False,False,82.992,0.0,,8000.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:07:43.000,47.0,41.8,518.0,1868.5,False,False,False,67.2,10.26,,8000.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:07:53.000,47.0,51.8,517.4,1868.6,False,False,False,61.92,14.264,,8001.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:08:02.000,46.5,22.8,520.3,1868.6,False,False,False,65.344,13.776,,8001.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:08:13.000,46.5,26.7,521.1,1868.6,False,False,False,62.336,22.56,,8001.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:08:23.000,46.5,2.8,523.2,1868.7,False,False,False,59.84,13.926,,8001.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:08:33.000,46.5,67.2,516.6,1868.7,False,False,False,62.688,17.58,,8001.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:08:43.000,46.5,16.5,522.3,1868.7,False,False,False,60.832,12.6,,8001.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:08:53.000,46.5,-25.5,527.4,1868.7,False,False,False,51.616,0.0,,8002.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:09:03.000,46.5,-77.0,533.8,1868.7,False,False,False,22.912,0.0,,8002.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:09:13.000,46.5,3.4,525.7,1868.7,False,False,False,0.064,0.0,,8002.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:09:23.000,46.5,3.7,525.5,1868.7,False,False,False,0.0,0.0,,8002.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:09:33.000,46.5,3.7,525.5,1868.7,False,False,False,0.0,0.0,,8002.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:09:43.000,46.5,3.7,525.5,1868.8,False,False,False,0.0,0.0,,8002.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:09:53.000,46.5,19.2,523.7,1868.8,False,False,False,38.608,47.81,,8002.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:10:03.000,46.5,60.3,519.3,1868.8,False,False,False,58.8,13.088,,8002.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:10:13.000,46.5,-35.6,529.1,1868.8,False,False,False,76.112,0.0,,8002.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:10:23.000,46.5,43.3,521.5,1868.8,False,False,False,79.584,36.674,,8002.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:10:33.000,46.5,-54.1,530.3,1869.0,False,False,False,96.192,0.0,,8003.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:10:43.000,46.5,14.6,524.0,1869.0,False,False,False,79.696,10.598,,8003.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:10:53.000,46.5,50.7,520.7,1869.0,False,False,False,73.552,30.18,,8003.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:11:03.000,46.5,24.6,523.1,1869.0,False,False,False,59.776,0.0,,8003.0,10.0,11.0,10.0,11.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:11:13.000,46.5,4.9,526.2,1869.0,False,False,False,51.216,2.99,,8004.0,10.0,11.0,10.0,12.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:11:23.000,46.5,-45.5,533.4,1869.0,False,False,False,34.96,10.748,,8004.0,10.0,11.0,10.0,12.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
M2211123120,2022-03-25 08:11:33.000,46.5,-14.9,528.9,1869.0,False,False,False,37.328,0.0,,8004.0,10.0,11.0,10.0,12.0,IONIQ5,108,7.8,2.3,78,,,,,,,,,
