dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_max_cell_volt,b_min_cell_volt,b_accum_charg_power_quan,b_soh,b_slow_charg_con_sts,b_fast_charg_con_sts,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type
M2210703914,2022-01-12 09:54:51.000,54.0,-83.4,689.2,3.82,3.82,2366.6,100.0,False,True,-3.0,,15.0,17.0,17.0,17.0,IONIQ5
M2210703914,2022-01-12 09:55:01.000,54.5,-83.4,689.4,3.82,3.82,2366.7,100.0,False,True,-3.0,,16.0,17.0,17.0,17.0,IONIQ5
M2210703914,2022-01-12 09:55:11.000,54.5,-83.4,689.6,3.82,3.82,2366.8,100.0,False,True,-3.0,,16.0,17.0,17.0,17.0,IONIQ5
M2210703914,2022-01-12 09:55:21.000,54.5,-88.3,690.3,3.84,3.82,2367.0,100.0,False,True,-3.0,,16.0,18.0,17.0,17.0,IONIQ5
M2210703914,2022-01-12 09:55:31.000,54.5,-88.3,690.6,3.84,3.82,2367.1,100.0,False,True,-3.0,,16.0,18.0,17.0,17.0,IONIQ5
M2210703914,2022-01-12 09:55:41.000,55.0,-88.3,690.8,3.84,3.82,2367.2,100.0,False,True,-3.0,,16.0,18.0,18.0,18.0,IONIQ5
M2210703914,2022-01-12 09:55:51.000,55.0,-88.2,691.1,3.84,3.82,2367.3,100.0,False,True,-3.0,,16.0,18.0,18.0,18.0,IONIQ5
M2210703914,2022-01-12 09:56:01.000,55.0,-88.2,691.3,3.84,3.82,2367.4,100.0,False,True,-3.0,,16.0,18.0,18.0,18.0,IONIQ5
M2210703914,2022-01-12 09:56:11.000,55.5,-88.2,691.6,3.84,3.82,2367.6,100.0,False,True,-3.0,,16.0,18.0,18.0,18.0,IONIQ5
M2210703914,2022-01-12 09:56:21.000,55.5,-88.2,691.8,3.84,3.82,2367.7,100.0,False,True,-3.0,,16.0,18.0,18.0,18.0,IONIQ5
M2210703914,2022-01-12 09:56:31.000,55.5,-88.1,692.0,3.84,3.84,2367.8,100.0,False,True,-3.0,,16.0,18.0,18.0,18.0,IONIQ5
M2210703914,2022-01-12 09:56:41.000,56.0,-88.1,692.2,3.84,3.84,2367.9,100.0,False,True,-3.0,,17.0,18.0,18.0,18.0,IONIQ5
M2210703914,2022-01-12 09:56:51.000,56.0,-88.1,692.5,3.84,3.84,2368.0,100.0,False,True,-3.0,,17.0,18.0,18.0,18.0,IONIQ5
M2210703914,2022-01-12 09:57:01.000,56.0,-88.0,692.7,3.84,3.84,2368.2,100.0,False,True,-3.0,,17.0,19.0,18.0,18.0,IONIQ5
M2210703914,2022-01-12 09:57:11.000,56.5,-88.0,692.9,3.84,3.84,2368.3,100.0,False,True,-3.0,,17.0,19.0,19.0,18.0,IONIQ5
M2210703914,2022-01-12 09:57:21.000,56.5,-88.0,693.1,3.84,3.84,2368.4,100.0,False,True,-3.0,,17.0,19.0,19.0,19.0,IONIQ5
M2210703914,2022-01-12 09:57:31.000,56.5,-88.0,693.3,3.84,3.84,2368.5,100.0,False,True,-3.0,,17.0,19.0,19.0,19.0,IONIQ5
M2210703914,2022-01-12 09:57:41.000,56.5,-87.9,693.6,3.86,3.84,2368.6,100.0,False,True,-3.0,,17.0,19.0,19.0,19.0,IONIQ5
M2210703914,2022-01-12 09:57:51.000,57.0,-87.9,693.8,3.86,3.84,2368.8,100.0,False,True,-3.0,,17.0,19.0,19.0,19.0,IONIQ5
M2210703914,2022-01-12 09:58:01.000,57.0,-87.9,694.0,3.86,3.84,2368.9,100.0,False,True,-3.0,,17.0,19.0,19.0,19.0,IONIQ5
M2210703914,2022-01-12 09:58:11.000,57.0,-87.9,694.2,3.86,3.84,2369.0,100.0,False,True,-3.0,,17.0,19.0,19.0,19.0,IONIQ5
M2210703914,2022-01-12 09:58:21.000,57.5,-87.9,694.5,3.86,3.84,2369.1,100.0,False,True,-3.0,,18.0,19.0,19.0,19.0,IONIQ5
M2210703914,2022-01-12 09:58:31.000,57.5,-87.8,694.7,3.86,3.84,2369.2,100.0,False,True,-3.0,,18.0,20.0,19.0,19.0,IONIQ5
M2210703914,2022-01-12 09:58:41.000,57.5,-87.8,694.9,3.86,3.84,2369.4,100.0,False,True,-3.0,,18.0,20.0,19.0,19.0,IONIQ5
M2210703914,2022-01-12 09:58:51.000,58.0,-87.8,695.1,3.86,3.84,2369.5,100.0,False,True,-3.0,,18.0,20.0,20.0,19.0,IONIQ5
M2210703914,2022-01-12 09:59:01.000,58.0,-87.8,695.4,3.86,3.84,2369.6,100.0,False,True,-3.0,,18.0,20.0,20.0,20.0,IONIQ5
M2210703914,2022-01-12 09:59:11.000,58.0,-87.8,695.6,3.86,3.86,2369.7,100.0,False,True,-3.0,,18.0,20.0,20.0,20.0,IONIQ5
M2210703914,2022-01-12 09:59:21.000,58.0,-87.7,695.8,3.86,3.86,2369.8,100.0,False,True,-3.0,,18.0,20.0,20.0,20.0,IONIQ5
M2210703914,2022-01-12 09:59:31.000,58.5,-87.7,696.0,3.86,3.86,2370.0,100.0,False,True,-3.0,,18.0,20.0,20.0,20.0,IONIQ5
M2210703914,2022-01-12 09:59:41.000,58.5,-87.7,696.3,3.86,3.86,2370.1,100.0,False,True,-3.0,,18.0,20.0,20.0,20.0,IONIQ5
M2210703914,2022-01-12 09:59:51.000,58.5,-87.7,696.5,3.86,3.86,2370.2,100.0,False,True,-3.0,,18.0,20.0,20.0,20.0,IONIQ5
M2210703914,2022-01-12 10:00:01.000,59.0,-87.6,696.7,3.86,3.86,2370.3,100.0,False,True,-3.0,,19.0,21.0,20.0,20.0,IONIQ5
M2210703914,2022-01-12 10:00:11.000,59.0,-87.6,696.9,3.88,3.86,2370.4,100.0,False,True,-3.0,,19.0,21.0,20.0,20.0,IONIQ5
M2210703914,2022-01-12 10:00:21.000,59.0,-87.6,697.2,3.88,3.86,2370.5,100.0,False,True,-3.0,,19.0,21.0,21.0,20.0,IONIQ5
M2210703914,2022-01-12 10:00:31.000,59.5,-87.5,697.4,3.88,3.86,2370.7,100.0,False,True,-3.0,,19.0,21.0,21.0,20.0,IONIQ5
M2210703914,2022-01-12 10:00:41.000,59.5,-87.5,697.6,3.88,3.86,2370.8,100.0,False,True,-3.0,,19.0,21.0,21.0,21.0,IONIQ5
M2210703914,2022-01-12 10:00:51.000,59.5,-87.5,697.8,3.88,3.86,2370.9,100.0,False,True,-3.0,,19.0,21.0,21.0,21.0,IONIQ5
M2210703914,2022-01-12 10:01:01.000,59.5,-87.5,698.1,3.88,3.86,2371.0,100.0,False,True,-3.0,,19.0,21.0,21.0,21.0,IONIQ5
M2210703914,2022-01-12 10:01:11.000,60.0,-87.5,698.3,3.88,3.86,2371.1,100.0,False,True,-3.0,,19.0,21.0,21.0,21.0,IONIQ5
M2210703914,2022-01-12 10:01:21.000,60.0,-87.4,698.5,3.88,3.86,2371.3,100.0,False,True,-3.0,,19.0,21.0,21.0,21.0,IONIQ5
M2210703914,2022-01-12 10:01:31.000,60.0,-87.4,698.7,3.88,3.86,2371.4,100.0,False,True,-3.0,,19.0,21.0,21.0,21.0,IONIQ5
M2210703914,2022-01-12 10:01:41.000,60.5,-87.4,699.0,3.88,3.86,2371.5,100.0,False,True,-3.0,,19.0,22.0,21.0,21.0,IONIQ5
M2210703914,2022-01-12 10:01:51.000,60.5,-87.3,699.2,3.88,3.88,2371.6,100.0,False,True,-3.0,,20.0,22.0,21.0,21.0,IONIQ5
M2210703914,2022-01-12 10:02:01.000,60.5,-87.3,699.4,3.88,3.88,2371.7,100.0,False,True,-3.0,,20.0,22.0,22.0,21.0,IONIQ5
M2210703914,2022-01-12 10:02:11.000,61.0,-87.3,699.7,3.88,3.88,2371.9,100.0,False,True,-3.0,,20.0,22.0,22.0,22.0,IONIQ5
M2210703914,2022-01-12 10:02:21.000,61.0,-87.3,699.9,3.88,3.88,2372.0,100.0,False,True,-3.0,,20.0,22.0,22.0,22.0,IONIQ5
M2210703914,2022-01-12 10:02:31.000,61.0,-87.3,700.1,3.88,3.88,2372.1,100.0,False,True,-3.0,,20.0,22.0,22.0,22.0,IONIQ5
M2210703914,2022-01-12 10:02:41.000,61.0,-87.3,700.3,3.88,3.88,2372.2,100.0,False,True,-3.0,,20.0,22.0,22.0,22.0,IONIQ5
M2210703914,2022-01-12 10:02:51.000,61.5,-87.2,700.6,3.88,3.88,2372.3,100.0,False,True,-3.0,,20.0,22.0,22.0,22.0,IONIQ5
M2210703914,2022-01-12 10:03:01.000,61.5,-87.2,700.8,3.9,3.88,2372.5,100.0,False,True,-3.0,,20.0,22.0,22.0,22.0,IONIQ5
M2210703914,2022-01-12 10:03:11.000,61.5,-87.2,701.0,3.9,3.88,2372.6,100.0,False,True,-3.0,,20.0,23.0,22.0,22.0,IONIQ5
M2210703914,2022-01-12 10:03:21.000,62.0,-87.1,701.3,3.9,3.88,2372.7,100.0,False,True,-3.0,,20.0,23.0,22.0,22.0,IONIQ5
M2210703914,2022-01-12 10:03:31.000,62.0,-87.1,701.5,3.9,3.88,2372.8,100.0,False,True,-3.0,,20.0,23.0,22.0,22.0,IONIQ5
M2210703914,2022-01-12 10:03:41.000,62.0,-87.1,701.7,3.9,3.88,2372.9,100.0,False,True,-3.0,,21.0,23.0,23.0,22.0,IONIQ5
M2210703914,2022-01-12 10:03:51.000,62.5,-68.0,702.6,3.9,3.88,2373.1,100.0,False,True,-3.0,,21.0,23.0,23.0,22.0,IONIQ5
M2210703914,2022-01-12 10:04:01.000,62.5,-68.0,702.9,3.9,3.9,2373.2,100.0,False,True,-3.0,,21.0,23.0,23.0,23.0,IONIQ5
M2210703914,2022-01-12 10:04:11.000,62.5,-67.9,703.2,3.9,3.9,2373.3,100.0,False,True,-3.0,,21.0,23.0,23.0,23.0,IONIQ5
M2210703914,2022-01-12 10:04:21.000,63.0,-67.9,703.5,3.9,3.9,2373.5,100.0,False,True,-3.0,,21.0,23.0,23.0,23.0,IONIQ5
M2210703914,2022-01-12 10:04:31.000,63.0,-67.8,703.8,3.9,3.9,2373.6,100.0,False,True,-3.0,,21.0,23.0,23.0,23.0,IONIQ5
M2210703914,2022-01-12 10:04:41.000,63.0,-67.8,704.1,3.9,3.9,2373.7,100.0,False,True,-3.0,,21.0,23.0,23.0,23.0,IONIQ5
M2210703914,2022-01-12 10:04:51.000,63.5,-67.8,704.3,3.92,3.9,2373.9,100.0,False,True,-3.0,,21.0,24.0,23.0,23.0,IONIQ5
M2210703914,2022-01-12 10:05:01.000,63.5,-67.8,704.6,3.92,3.9,2374.0,100.0,False,True,-3.0,,21.0,24.0,23.0,23.0,IONIQ5
M2210703914,2022-01-12 10:05:11.000,63.5,-67.7,704.9,3.92,3.9,2374.1,100.0,False,True,-3.0,,21.0,24.0,23.0,23.0,IONIQ5
M2210703914,2022-01-12 10:05:21.000,63.5,-67.7,705.1,3.92,3.9,2374.3,100.0,False,True,-3.0,,21.0,24.0,24.0,23.0,IONIQ5
M2210703914,2022-01-12 10:05:31.000,64.0,-67.7,705.4,3.92,3.9,2374.4,100.0,False,True,-3.0,,22.0,24.0,24.0,24.0,IONIQ5
M2210703914,2022-01-12 10:05:41.000,64.0,-67.7,705.7,3.92,3.9,2374.5,100.0,False,True,-3.0,,22.0,24.0,24.0,24.0,IONIQ5
M2210703914,2022-01-12 10:05:51.000,64.0,-67.7,705.9,3.92,3.9,2374.7,100.0,False,True,-3.0,,22.0,24.0,24.0,24.0,IONIQ5
M2210703914,2022-01-12 10:06:01.000,64.5,-67.7,706.2,3.92,3.9,2374.8,100.0,False,True,-3.0,,22.0,24.0,24.0,24.0,IONIQ5
