dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_max_cell_volt,b_min_cell_volt,b_accum_discharg_power_quan,b_soh,b_charg_lamp_sts_1,b_slow_charg_con_sts,b_fast_charg_con_sts,v_car_speed,v_accel_pedal_depth,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type
M2211123122,2022-01-21 15:05:23.000,84.0,24.4,570.9,3.96,3.96,894.6,100.0,False,False,False,101.568,21.396,,3868.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:05:23.000,84.0,24.4,570.9,3.96,3.96,894.6,100.0,False,False,False,101.568,21.396,,3868.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:05:23.000,84.0,24.4,570.9,3.96,3.96,894.6,100.0,False,False,False,101.568,21.396,,3868.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:05:32.000,84.0,18.6,571.3,3.96,3.96,894.6,100.0,False,False,False,104.352,20.758,,3868.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:05:32.000,84.0,18.6,571.3,3.96,3.96,894.6,100.0,False,False,False,104.352,20.758,,3868.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:05:32.000,84.0,18.6,571.3,3.96,3.96,894.6,100.0,False,False,False,104.352,20.758,,3868.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:05:41.000,84.0,-2.2,572.1,3.96,3.96,894.7,100.0,False,False,False,104.464,21.396,,3869.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:05:41.000,84.0,-2.2,572.1,3.96,3.96,894.7,100.0,False,False,False,104.464,21.396,,3869.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:05:41.000,84.0,-2.2,572.1,3.96,3.96,894.7,100.0,False,False,False,104.464,21.396,,3869.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:05:50.000,83.5,25.3,569.7,3.96,3.94,894.7,100.0,False,False,False,105.216,22.422,,3869.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:05:50.000,83.5,25.3,569.7,3.96,3.94,894.7,100.0,False,False,False,105.216,22.422,,3869.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:05:50.000,83.5,25.3,569.7,3.96,3.94,894.7,100.0,False,False,False,105.216,22.422,,3869.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:05:59.000,83.5,30.2,570.4,3.96,3.94,894.8,100.0,False,False,False,109.264,20.908,,3869.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:05:59.000,83.5,30.2,570.4,3.96,3.94,894.8,100.0,False,False,False,109.264,20.908,,3869.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:05:59.000,83.5,30.2,570.4,3.96,3.94,894.8,100.0,False,False,False,109.264,20.908,,3869.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:08.000,83.5,-12.6,571.9,3.96,3.96,894.8,100.0,False,False,False,102.672,15.578,,3869.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:08.000,83.5,-12.6,571.9,3.96,3.96,894.8,100.0,False,False,False,102.672,15.578,,3869.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:08.000,83.5,-12.6,571.9,3.96,3.96,894.8,100.0,False,False,False,102.672,15.578,,3869.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:17.000,83.5,53.8,569.5,3.96,3.94,894.9,100.0,False,False,False,107.36,22.222,,3870.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:17.000,83.5,53.8,569.5,3.96,3.94,894.9,100.0,False,False,False,107.36,22.222,,3870.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:17.000,83.5,53.8,569.5,3.96,3.94,894.9,100.0,False,False,False,107.36,22.222,,3870.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:26.000,83.5,-42.1,576.9,4.0,4.0,894.9,100.0,False,False,False,104.288,0.0,,3870.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:26.000,83.5,-42.1,576.9,4.0,4.0,894.9,100.0,False,False,False,104.288,0.0,,3870.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:26.000,83.5,-42.1,576.9,4.0,4.0,894.9,100.0,False,False,False,104.288,0.0,,3870.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:35.000,83.5,37.1,572.4,3.98,3.96,895.0,100.0,False,False,False,94.336,10.598,,3870.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:35.000,83.5,37.1,572.4,3.98,3.96,895.0,100.0,False,False,False,94.336,10.598,,3870.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:35.000,83.5,37.1,572.4,3.98,3.96,895.0,100.0,False,False,False,94.336,10.598,,3870.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:44.000,83.5,-14.9,576.5,4.02,4.0,895.0,100.0,False,False,False,90.064,14.752,,3870.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:44.000,83.5,-14.9,576.5,4.02,4.0,895.0,100.0,False,False,False,90.064,14.752,,3870.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:44.000,83.5,-14.9,576.5,4.02,4.0,895.0,100.0,False,False,False,90.064,14.752,,3870.0,14.0,21.0,15.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:53.000,83.5,79.2,569.0,3.94,3.94,895.0,100.0,False,False,False,87.904,24.224,,3871.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:53.000,83.5,79.2,569.0,3.94,3.94,895.0,100.0,False,False,False,87.904,24.224,,3871.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:06:53.000,83.5,79.2,569.0,3.94,3.94,895.0,100.0,False,False,False,87.904,24.224,,3871.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:02.000,83.5,16.4,571.1,3.96,3.96,895.0,100.0,False,False,False,89.76,0.0,,3871.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:02.000,83.5,16.4,571.1,3.96,3.96,895.0,100.0,False,False,False,89.76,0.0,,3871.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:02.000,83.5,16.4,571.1,3.96,3.96,895.0,100.0,False,False,False,89.76,0.0,,3871.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:11.000,83.5,58.3,569.6,3.96,3.94,895.1,100.0,False,False,False,86.304,20.558,,3871.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:11.000,83.5,58.3,569.6,3.96,3.94,895.1,100.0,False,False,False,86.304,20.558,,3871.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:11.000,83.5,58.3,569.6,3.96,3.94,895.1,100.0,False,False,False,86.304,20.558,,3871.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:20.000,83.0,52.2,570.8,3.96,3.92,895.1,100.0,False,False,False,91.152,21.734,,3871.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:20.000,83.0,52.2,570.8,3.96,3.92,895.1,100.0,False,False,False,91.152,21.734,,3871.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:20.000,83.0,52.2,570.8,3.96,3.92,895.1,100.0,False,False,False,91.152,21.734,,3871.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:29.000,83.0,33.2,572.2,3.96,3.94,895.2,100.0,False,False,False,93.808,21.584,,3872.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:29.000,83.0,33.2,572.2,3.96,3.94,895.2,100.0,False,False,False,93.808,21.584,,3872.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:29.000,83.0,33.2,572.2,3.96,3.94,895.2,100.0,False,False,False,93.808,21.584,,3872.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:38.000,83.0,57.8,567.9,3.94,3.92,895.3,100.0,False,False,False,101.28,31.006,,3872.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:38.000,83.0,57.8,567.9,3.94,3.92,895.3,100.0,False,False,False,101.28,31.006,,3872.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:38.000,83.0,57.8,567.9,3.94,3.92,895.3,100.0,False,False,False,101.28,31.006,,3872.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:47.000,83.0,-51.2,576.4,3.98,3.98,895.3,100.0,False,False,False,100.416,20.758,,3872.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:47.000,83.0,-51.2,576.4,3.98,3.98,895.3,100.0,False,False,False,100.416,20.758,,3872.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:47.000,83.0,-51.2,576.4,3.98,3.98,895.3,100.0,False,False,False,100.416,20.758,,3872.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:56.000,83.0,48.2,565.7,3.96,3.92,895.4,100.0,False,False,False,97.28,0.0,,3872.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:56.000,83.0,48.2,565.7,3.96,3.92,895.4,100.0,False,False,False,97.28,0.0,,3872.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:07:56.000,83.0,48.2,565.7,3.96,3.92,895.4,100.0,False,False,False,97.28,0.0,,3872.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:06.000,83.0,56.3,568.1,3.96,3.92,895.4,100.0,False,False,False,96.08,23.398,,3873.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:06.000,83.0,56.3,568.1,3.96,3.92,895.4,100.0,False,False,False,96.08,23.398,,3873.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:06.000,83.0,56.3,568.1,3.96,3.92,895.4,100.0,False,False,False,96.08,23.398,,3873.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:15.000,82.5,108.7,562.7,3.9,3.88,895.5,100.0,False,False,False,100.528,30.18,,3873.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:15.000,82.5,108.7,562.7,3.9,3.88,895.5,100.0,False,False,False,100.528,30.18,,3873.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:15.000,82.5,108.7,562.7,3.9,3.88,895.5,100.0,False,False,False,100.528,30.18,,3873.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:24.000,82.5,-36.9,572.7,3.98,3.96,895.6,100.0,False,False,False,98.848,20.07,,3873.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:24.000,82.5,-36.9,572.7,3.98,3.96,895.6,100.0,False,False,False,98.848,20.07,,3873.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:24.000,82.5,-36.9,572.7,3.98,3.96,895.6,100.0,False,False,False,98.848,20.07,,3873.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:33.000,82.5,53.4,566.5,3.94,3.92,895.6,100.0,False,False,False,99.376,22.422,,3873.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:33.000,82.5,53.4,566.5,3.94,3.92,895.6,100.0,False,False,False,99.376,22.422,,3873.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:33.000,82.5,53.4,566.5,3.94,3.92,895.6,100.0,False,False,False,99.376,22.422,,3873.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:42.000,82.5,-40.6,573.2,3.96,3.96,895.7,100.0,False,False,False,102.272,22.222,,3874.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:42.000,82.5,-40.6,573.2,3.96,3.96,895.7,100.0,False,False,False,102.272,22.222,,3874.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:42.000,82.5,-40.6,573.2,3.96,3.96,895.7,100.0,False,False,False,102.272,22.222,,3874.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:51.000,82.5,29.2,569.3,3.96,3.94,895.7,100.0,False,False,False,103.312,20.42,,3874.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:51.000,82.5,29.2,569.3,3.96,3.94,895.7,100.0,False,False,False,103.312,20.42,,3874.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:08:51.000,82.5,29.2,569.3,3.96,3.94,895.7,100.0,False,False,False,103.312,20.42,,3874.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:00.000,82.0,20.8,566.8,3.92,3.92,895.8,100.0,False,False,False,111.936,12.95,,3874.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:00.000,82.0,20.8,566.8,3.92,3.92,895.8,100.0,False,False,False,111.936,12.95,,3874.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:00.000,82.0,20.8,566.8,3.92,3.92,895.8,100.0,False,False,False,111.936,12.95,,3874.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:09.000,82.0,29.5,568.4,3.94,3.94,895.9,100.0,False,False,False,111.808,16.904,,3874.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:09.000,82.0,29.5,568.4,3.94,3.94,895.9,100.0,False,False,False,111.808,16.904,,3874.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:09.000,82.0,29.5,568.4,3.94,3.94,895.9,100.0,False,False,False,111.808,16.904,,3874.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:18.000,82.0,-39.9,575.2,4.0,3.98,895.9,100.0,False,False,False,104.464,16.416,,3875.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:18.000,82.0,-39.9,575.2,4.0,3.98,895.9,100.0,False,False,False,104.464,16.416,,3875.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:18.000,82.0,-39.9,575.2,4.0,3.98,895.9,100.0,False,False,False,104.464,16.416,,3875.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:27.000,82.0,-39.2,576.2,4.0,3.98,895.9,100.0,False,False,False,89.296,0.0,,3875.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:27.000,82.0,-39.2,576.2,4.0,3.98,895.9,100.0,False,False,False,89.296,0.0,,3875.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:27.000,82.0,-39.2,576.2,4.0,3.98,895.9,100.0,False,False,False,89.296,0.0,,3875.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:36.000,82.0,16.9,569.3,3.96,3.96,895.9,100.0,False,False,False,87.168,18.418,,3875.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:36.000,82.0,16.9,569.3,3.96,3.96,895.9,100.0,False,False,False,87.168,18.418,,3875.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:36.000,82.0,16.9,569.3,3.96,3.96,895.9,100.0,False,False,False,87.168,18.418,,3875.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:45.000,82.0,48.4,565.4,3.96,3.92,896.0,100.0,False,False,False,95.44,28.916,,3875.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:45.000,82.0,48.4,565.4,3.96,3.92,896.0,100.0,False,False,False,95.44,28.916,,3875.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:45.000,82.0,48.4,565.4,3.96,3.92,896.0,100.0,False,False,False,95.44,28.916,,3875.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:54.000,82.0,85.8,564.4,3.92,3.9,896.0,100.0,False,False,False,102.048,33.008,,3876.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:54.000,82.0,85.8,564.4,3.92,3.9,896.0,100.0,False,False,False,102.048,33.008,,3876.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:09:54.000,82.0,85.8,564.4,3.92,3.9,896.0,100.0,False,False,False,102.048,33.008,,3876.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:10:03.000,82.0,43.7,564.3,3.92,3.9,896.2,100.0,False,False,False,109.504,30.38,,3876.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:10:03.000,82.0,43.7,564.3,3.92,3.9,896.2,100.0,False,False,False,109.504,30.38,,3876.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:10:03.000,82.0,43.7,564.3,3.92,3.9,896.2,100.0,False,False,False,109.504,30.38,,3876.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:10:12.000,81.5,56.5,565.2,3.92,3.9,896.2,100.0,False,False,False,108.688,17.58,,3876.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:10:12.000,81.5,56.5,565.2,3.92,3.9,896.2,100.0,False,False,False,108.688,17.58,,3876.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:10:12.000,81.5,56.5,565.2,3.92,3.9,896.2,100.0,False,False,False,108.688,17.58,,3876.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:10:21.000,81.5,58.2,564.9,3.92,3.9,896.3,100.0,False,False,False,109.952,0.0,,3877.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:10:21.000,81.5,58.2,564.9,3.92,3.9,896.3,100.0,False,False,False,109.952,0.0,,3877.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:10:21.000,81.5,58.2,564.9,3.92,3.9,896.3,100.0,False,False,False,109.952,0.0,,3877.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:10:30.000,81.5,44.7,564.0,3.92,3.9,896.3,100.0,False,False,False,107.536,27.052,,3877.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:10:30.000,81.5,44.7,564.0,3.92,3.9,896.3,100.0,False,False,False,107.536,27.052,,3877.0,14.0,21.0,14.0,21.0,IONIQ5
M2211123122,2022-01-21 15:10:30.000,81.5,44.7,564.0,3.92,3.9,896.3,100.0,False,False,False,107.536,27.052,,3877.0,14.0,21.0,14.0,21.0,IONIQ5
