dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_accum_charg_power_quan,b_slow_charg_con_sts,b_fast_charg_con_sts,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type
M1200607457,2022-01-05 20:03:41.000,41.5,-34.9,662.6,1071.8,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:03:51.000,41.5,-34.8,662.6,1071.8,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:04:01.000,41.5,-34.8,662.6,1071.8,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:04:11.000,41.5,-34.7,662.6,1071.8,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:04:21.000,41.5,-34.8,662.6,1071.8,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:04:31.000,41.5,-34.8,662.6,1071.8,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:04:41.000,41.5,-34.9,662.7,1071.9,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:04:51.000,41.5,-34.8,662.7,1071.9,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:05:01.000,41.5,-34.9,662.8,1071.9,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:05:11.000,41.5,-34.8,662.7,1071.9,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:05:21.000,41.5,-34.8,662.7,1071.9,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:05:31.000,42.0,-34.8,662.8,1071.9,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:05:42.000,42.0,-34.8,662.8,1072.0,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:05:51.000,42.0,-34.8,662.8,1072.0,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:06:02.000,42.0,-34.8,662.9,1072.0,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:06:12.000,42.0,-34.8,662.9,1072.0,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:06:22.000,42.0,-34.8,662.9,1072.0,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:06:32.000,42.0,-34.8,662.9,1072.0,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:06:42.000,42.0,-34.8,662.9,1072.1,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:06:52.000,42.0,-34.7,663.0,1072.1,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:07:02.000,42.0,-34.8,663.0,1072.1,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:07:12.000,42.0,-34.8,663.0,1072.1,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:07:22.000,42.0,-34.7,663.0,1072.1,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:07:32.000,42.0,-34.7,663.0,1072.2,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:07:42.000,42.0,-34.8,663.1,1072.2,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:07:52.000,42.0,-34.8,663.1,1072.2,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:08:02.000,42.0,-34.8,663.1,1072.2,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:08:12.000,42.0,-34.8,663.1,1072.2,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:08:22.000,42.0,-34.8,663.1,1072.2,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:08:32.000,42.0,-34.8,663.2,1072.3,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:08:42.000,42.0,-34.8,663.2,1072.3,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:08:52.000,42.0,-34.7,663.2,1072.3,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:09:02.000,42.0,-34.7,663.2,1072.3,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:09:12.000,42.0,-34.8,663.3,1072.3,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:09:22.000,42.5,-34.7,663.3,1072.3,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:09:32.000,42.5,-34.7,663.3,1072.4,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:09:42.000,42.5,-34.8,663.4,1072.4,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:09:52.000,42.5,-34.8,663.4,1072.4,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:10:02.000,42.5,-34.7,663.4,1072.4,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:10:12.000,42.5,-34.7,663.3,1072.4,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:10:22.000,42.5,-34.7,663.4,1072.4,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:10:32.000,42.5,-34.7,663.4,1072.5,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:10:42.000,42.5,-34.7,663.4,1072.5,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:10:52.000,42.5,-34.8,663.5,1072.5,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:11:02.000,42.5,-34.7,663.6,1072.5,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:11:12.000,42.5,-34.7,663.5,1072.5,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:11:22.000,42.5,-34.8,663.6,1072.5,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:11:32.000,42.5,-34.7,663.6,1072.6,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:11:42.000,42.5,-34.7,663.6,1072.6,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:11:52.000,42.5,-34.8,663.7,1072.6,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:12:02.000,42.5,-34.7,663.6,1072.6,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:12:12.000,42.5,-34.8,663.7,1072.6,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:12:22.000,42.5,-34.7,663.7,1072.6,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:12:32.000,42.5,-34.7,663.7,1072.7,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:12:42.000,42.5,-34.8,663.8,1072.7,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:12:52.000,42.5,-34.7,663.8,1072.7,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:13:02.000,42.5,-34.8,663.8,1072.7,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:13:12.000,43.0,-34.7,663.8,1072.7,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:13:22.000,43.0,-34.8,663.9,1072.7,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:13:32.000,43.0,-34.8,663.9,1072.8,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:13:42.000,43.0,-34.8,663.9,1072.8,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:13:52.000,43.0,-34.7,663.9,1072.8,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:14:02.000,43.0,-34.7,663.9,1072.8,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:14:12.000,43.0,-34.8,664.0,1072.8,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:14:22.000,43.0,-34.8,664.0,1072.8,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:14:32.000,43.0,-34.8,664.0,1072.9,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:14:42.000,43.0,-34.8,664.1,1072.9,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:14:52.000,43.0,-34.8,664.1,1072.9,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:15:02.000,43.0,-34.8,664.1,1072.9,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:15:12.000,43.0,-34.7,664.0,1072.9,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:15:22.000,43.0,-34.8,664.1,1072.9,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:15:32.000,43.0,-34.8,664.2,1073.0,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:15:42.000,43.0,-34.8,664.2,1073.0,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:15:52.000,43.0,-34.8,664.2,1073.0,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:16:02.000,43.0,-34.8,664.2,1073.0,True,False,2.0,,5.0,7.0,4.0,4.0,IONIQ5
M1200607457,2022-01-05 20:16:12.000,43.0,-34.8,664.2,1073.0,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:16:22.000,43.0,-34.8,664.3,1073.0,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:16:32.000,43.0,-34.8,664.3,1073.1,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:16:42.000,43.0,-34.8,664.3,1073.1,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:16:52.000,43.5,-34.8,664.3,1073.1,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:17:02.000,43.5,-34.8,664.4,1073.1,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:17:12.000,43.5,-34.8,664.4,1073.1,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:17:22.000,43.5,-34.7,664.4,1073.1,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:17:32.000,43.5,-34.8,664.4,1073.2,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:17:42.000,43.5,-34.7,664.4,1073.2,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:17:52.000,43.5,-34.7,664.4,1073.2,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:18:02.000,43.5,-34.8,664.5,1073.2,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:18:12.000,43.5,-34.7,664.5,1073.2,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:18:22.000,43.5,-34.7,664.6,1073.2,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:18:32.000,43.5,-34.7,664.6,1073.3,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:18:42.000,43.5,-34.8,664.6,1073.3,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:18:52.000,43.5,-34.7,664.7,1073.3,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:19:02.000,43.5,-34.7,664.7,1073.3,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:19:12.000,43.5,-34.7,664.6,1073.3,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:19:22.000,43.5,-34.7,664.7,1073.3,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:19:32.000,43.5,-34.8,664.7,1073.4,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:19:42.000,43.5,-34.8,664.8,1073.4,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:19:52.000,43.5,-34.7,664.8,1073.4,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:20:02.000,43.5,-34.8,664.8,1073.4,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:20:12.000,43.5,-34.8,664.9,1073.4,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:20:22.000,43.5,-34.8,664.9,1073.4,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:20:32.000,43.5,-34.7,664.9,1073.5,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:20:42.000,44.0,-34.7,664.9,1073.5,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:20:52.000,44.0,-34.7,664.9,1073.5,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:21:02.000,44.0,-34.8,665.0,1073.5,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:21:12.000,44.0,-34.8,665.0,1073.5,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:21:22.000,44.0,-34.8,665.0,1073.5,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:21:32.000,44.0,-34.8,665.0,1073.6,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:21:42.000,44.0,-34.7,665.0,1073.6,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:21:52.000,44.0,-34.8,665.1,1073.6,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:22:02.000,44.0,-34.8,665.1,1073.6,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:22:12.000,44.0,-34.7,665.1,1073.6,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:22:22.000,44.0,-34.8,665.2,1073.6,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:22:32.000,44.0,-34.7,665.1,1073.7,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:22:42.000,44.0,-34.7,665.2,1073.7,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:22:52.000,44.0,-34.8,665.3,1073.7,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:23:02.000,44.0,-34.7,665.2,1073.7,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:23:12.000,44.0,-34.7,665.3,1073.7,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:23:22.000,44.0,-34.7,665.4,1073.8,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:23:32.000,44.0,-34.7,665.3,1073.8,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:23:42.000,44.0,-34.7,665.3,1073.8,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:23:52.000,44.0,-34.7,665.4,1073.8,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:24:02.000,44.0,-34.7,665.4,1073.8,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:24:12.000,44.0,-34.7,665.4,1073.8,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:24:22.000,44.5,-34.7,665.5,1073.9,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:24:32.000,44.5,-34.8,665.5,1073.9,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:24:42.000,44.5,-34.8,665.6,1073.9,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:24:52.000,44.5,-34.8,665.5,1073.9,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:25:02.000,44.5,-34.8,665.5,1073.9,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:25:12.000,44.5,-34.8,665.7,1073.9,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:25:22.000,44.5,-34.8,665.6,1074.0,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:25:32.000,44.5,-34.8,665.7,1074.0,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:25:42.000,44.5,-34.7,665.7,1074.0,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:25:52.000,44.5,-34.8,665.7,1074.0,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:26:02.000,44.5,-34.8,665.8,1074.0,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:26:12.000,44.5,-34.7,665.7,1074.0,True,False,2.0,,5.0,7.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:26:22.000,44.5,-34.8,665.8,1074.1,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:26:32.000,44.5,-34.8,665.9,1074.1,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:26:42.000,44.5,-34.7,665.8,1074.1,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:26:52.000,44.5,-34.8,665.9,1074.1,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:27:02.000,44.5,-34.8,665.9,1074.1,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:27:12.000,44.5,-34.7,665.9,1074.1,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:27:22.000,44.5,-34.8,666.0,1074.2,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:27:32.000,44.5,-34.7,666.0,1074.2,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:27:42.000,44.5,-34.7,666.0,1074.2,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:27:52.000,44.5,-34.8,666.0,1074.2,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:28:02.000,44.5,-34.7,666.1,1074.2,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:28:12.000,45.0,-34.8,666.2,1074.2,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:28:22.000,45.0,-34.7,666.1,1074.3,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:28:32.000,45.0,-34.7,666.1,1074.3,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:28:42.000,45.0,-34.7,666.2,1074.3,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:28:52.000,45.0,-34.7,666.2,1074.3,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:29:02.000,45.0,-34.7,666.2,1074.3,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:29:12.000,45.0,-34.7,666.3,1074.3,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:29:22.000,45.0,-34.7,666.3,1074.4,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:29:32.000,45.0,-34.8,666.3,1074.4,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:29:42.000,45.0,-34.7,666.3,1074.4,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:29:52.000,45.0,-34.7,666.4,1074.4,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:30:02.000,45.0,-34.7,666.4,1074.4,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:30:12.000,45.0,-34.7,666.4,1074.4,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:30:22.000,45.0,-34.8,666.5,1074.5,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:30:32.000,45.0,-34.8,666.5,1074.5,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:30:42.000,45.0,-34.8,666.5,1074.5,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:30:52.000,45.0,-34.8,666.6,1074.5,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:31:02.000,45.0,-34.8,666.6,1074.5,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:31:12.000,45.0,-34.8,666.6,1074.5,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:31:22.000,45.0,-34.8,666.7,1074.6,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:31:32.000,45.0,-34.8,666.7,1074.6,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:31:42.000,45.0,-34.8,666.8,1074.6,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:31:52.000,45.5,-34.8,666.7,1074.6,True,False,2.0,,5.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:32:02.000,45.5,-34.8,666.8,1074.6,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:32:12.000,45.5,-34.8,666.8,1074.6,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:32:22.000,45.5,-34.7,666.9,1074.7,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:32:32.000,45.5,-34.8,666.8,1074.7,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:32:42.000,45.5,-34.8,666.9,1074.7,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:32:52.000,45.5,-34.8,667.0,1074.7,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:33:02.000,45.5,-34.7,667.0,1074.7,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:33:12.000,45.5,-34.7,666.9,1074.7,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:33:22.000,45.5,-34.7,667.0,1074.8,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:33:32.000,45.5,-34.8,667.1,1074.8,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:33:42.000,45.5,-34.8,667.1,1074.8,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:33:52.000,45.5,-34.7,667.1,1074.8,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:34:02.000,45.5,-34.7,667.1,1074.8,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:34:12.000,45.5,-34.7,667.1,1074.8,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:34:22.000,45.5,-34.7,667.1,1074.9,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:34:32.000,45.5,-34.7,667.2,1074.9,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:34:42.000,45.5,-34.7,667.2,1074.9,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:34:52.000,45.5,-34.8,667.3,1074.9,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:35:02.000,45.5,-34.7,667.3,1074.9,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:35:12.000,45.5,-34.7,667.3,1075.0,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:35:22.000,45.5,-34.8,667.4,1075.0,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:35:32.000,45.5,-34.7,667.4,1075.0,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:35:42.000,46.0,-34.7,667.4,1075.0,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:35:52.000,46.0,-34.7,667.4,1075.0,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
M1200607457,2022-01-05 20:36:03.000,46.0,-34.8,667.4,1075.0,True,False,2.0,,6.0,8.0,4.0,5.0,IONIQ5
