dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_max_cell_volt,b_min_cell_volt,b_accum_discharg_power_quan,b_soh,b_charg_lamp_sts_1,b_slow_charg_con_sts,b_fast_charg_con_sts,v_car_speed,v_accel_pedal_depth,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type,weather_station_ID,temperature,wind_speed,humidity,rainfall,snowfall,traffic_volume,air_co,air_no2,air_o3,air_pm10,air_pm25,air_so2
M2210703926,2022-01-10 09:46:03.000,60.0,0.6,684.0,3.8,3.78,626.9,100.0,False,False,False,0.0,0.0,,2404.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:46:13.000,60.0,0.5,684.0,3.8,3.78,626.9,100.0,False,False,False,0.0,0.0,,2404.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:46:23.000,60.0,0.5,684.0,3.8,3.78,626.9,100.0,False,False,False,0.0,0.0,,2404.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:46:33.000,60.0,2.6,683.5,3.8,3.78,626.9,100.0,False,False,False,4.912,3.128,,2404.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:46:43.000,60.0,-27.0,684.2,3.8,3.78,626.9,100.0,False,False,False,6.368,0.0,,2404.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:46:53.000,60.0,-26.3,684.2,3.8,3.78,626.9,100.0,False,False,False,10.016,7.432,,2404.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:47:03.000,60.0,-15.9,686.2,3.8,3.78,626.9,100.0,False,False,False,30.736,0.0,,2404.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:47:13.000,60.0,0.9,682.9,3.78,3.78,626.9,100.0,False,False,False,31.424,14.414,,2404.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:47:23.000,59.5,-28.8,683.5,3.78,3.78,626.9,100.0,False,False,False,38.544,0.0,,2404.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:47:33.000,59.5,-27.8,683.7,3.8,3.78,627.0,100.0,False,False,False,30.672,3.478,,2404.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:47:43.000,59.5,7.9,680.1,3.76,3.76,627.0,100.0,False,False,False,38.944,6.944,,2404.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:47:53.000,59.5,32.3,674.2,3.76,3.74,627.0,100.0,False,False,False,38.784,14.114,,2404.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:48:03.000,59.5,-9.2,677.7,3.76,3.76,627.0,100.0,False,False,False,48.496,0.0,,2404.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:48:13.000,59.5,30.4,673.9,3.74,3.72,627.1,100.0,False,False,False,53.12,13.926,,2404.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:48:23.000,59.5,-57.9,690.4,3.84,3.82,627.1,100.0,False,False,False,35.424,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:48:33.000,59.5,0.8,683.1,3.78,3.78,627.1,100.0,False,False,False,0.112,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:48:43.000,59.5,0.7,682.9,3.78,3.78,627.1,100.0,False,False,False,0.0,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:48:53.000,59.5,0.7,682.9,3.78,3.78,627.1,100.0,False,False,False,0.0,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:49:03.000,59.5,0.7,682.9,3.78,3.78,627.1,100.0,False,False,False,0.0,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:49:13.000,59.5,0.7,682.9,3.78,3.78,627.1,100.0,False,False,False,0.0,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:49:23.000,59.5,3.2,682.4,3.78,3.78,627.1,100.0,False,False,False,3.408,11.774,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:49:33.000,59.5,31.9,673.8,3.74,3.72,627.1,100.0,False,False,False,30.096,14.952,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:49:43.000,59.5,5.0,680.0,3.78,3.76,627.2,100.0,False,False,False,30.496,2.152,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:49:53.000,59.5,10.5,680.3,3.78,3.78,627.2,100.0,False,False,False,21.056,20.758,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:50:03.000,59.5,-37.1,685.6,3.8,3.8,627.2,100.0,False,False,False,25.984,9.772,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:50:13.000,59.5,0.8,681.3,3.76,3.76,627.2,100.0,False,False,False,32.064,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:50:23.000,59.5,0.8,682.6,3.78,3.78,627.2,100.0,False,False,False,0.176,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:50:33.000,59.5,0.7,682.5,3.78,3.78,627.2,100.0,False,False,False,0.0,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:50:43.000,59.5,0.7,682.5,3.78,3.78,627.2,100.0,False,False,False,0.0,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:50:53.000,59.5,0.7,682.6,3.78,3.78,627.2,100.0,False,False,False,0.0,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:51:03.000,59.5,0.7,682.6,3.78,3.78,627.2,100.0,False,False,False,0.0,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:51:13.000,59.5,-27.4,682.9,3.78,3.78,627.2,100.0,False,False,False,17.12,8.108,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:51:23.000,59.5,-14.4,685.0,3.8,3.8,627.3,100.0,False,False,False,29.28,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:51:33.000,59.5,2.9,681.7,3.78,3.78,627.3,100.0,False,False,False,4.736,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:51:43.000,59.5,0.7,682.2,3.78,3.78,627.3,100.0,False,False,False,0.0,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:51:53.000,59.5,0.7,682.3,3.78,3.78,627.3,100.0,False,False,False,0.0,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:52:03.000,59.5,0.7,682.3,3.78,3.78,627.3,100.0,False,False,False,0.0,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:52:13.000,59.5,0.7,682.3,3.78,3.78,627.3,100.0,False,False,False,0.0,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:52:23.000,59.5,0.7,682.4,3.78,3.78,627.3,100.0,False,False,False,0.0,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:52:33.000,59.5,0.7,682.4,3.78,3.78,627.3,100.0,False,False,False,0.0,4.454,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:52:43.000,59.5,-3.5,676.3,3.76,3.74,627.3,100.0,False,False,False,29.968,13.926,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:52:53.000,59.5,-22.6,687.6,3.82,3.8,627.3,100.0,False,False,False,29.456,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:53:03.000,59.5,0.7,681.9,3.78,3.78,627.3,100.0,False,False,False,0.176,0.0,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:53:13.000,59.5,30.4,673.9,3.74,3.72,627.4,100.0,False,False,False,19.968,16.416,,2405.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:53:23.000,59.5,-19.7,685.5,3.8,3.78,627.4,100.0,False,False,False,35.248,10.748,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:53:33.000,59.5,-16.9,685.5,3.8,3.8,627.4,100.0,False,False,False,41.6,13.438,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:53:43.000,59.5,-33.6,683.2,3.78,3.78,627.4,100.0,False,False,False,38.496,10.748,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:53:53.000,59.5,1.6,679.3,3.76,3.74,627.5,100.0,False,False,False,34.608,7.77,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:54:03.000,59.5,-25.0,685.4,3.8,3.8,627.5,100.0,False,False,False,33.728,0.0,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:54:13.000,59.5,0.8,681.3,3.78,3.78,627.5,100.0,False,False,False,,0.0,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:54:23.000,59.5,0.6,681.3,3.78,3.78,627.5,100.0,False,False,False,0.0,0.0,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:54:33.000,59.5,0.6,681.4,3.78,3.78,627.5,100.0,False,False,False,0.0,0.0,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:54:43.000,59.5,0.7,681.5,3.78,3.78,627.5,100.0,False,False,False,0.0,0.0,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:54:53.000,59.5,0.6,681.5,3.78,3.78,627.5,100.0,False,False,False,0.0,0.0,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:55:03.000,59.5,0.6,681.6,3.78,3.78,627.5,100.0,False,False,False,0.0,0.0,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:55:13.000,59.5,0.6,681.6,3.78,3.78,627.5,100.0,False,False,False,0.0,0.0,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:55:23.000,59.5,0.7,681.6,3.78,3.78,627.5,100.0,False,False,False,0.0,0.0,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:55:33.000,59.5,22.0,668.5,3.7,3.7,627.5,100.0,False,False,False,27.136,17.442,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:55:43.000,59.5,13.2,669.6,3.72,3.7,627.6,100.0,False,False,False,49.6,11.924,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:55:53.000,59.0,-52.3,685.4,3.8,3.8,627.6,100.0,False,False,False,55.616,26.226,,2406.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:56:03.000,59.0,-34.2,681.6,3.78,3.78,627.7,100.0,False,False,False,56.768,0.988,,2407.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:56:13.000,59.0,-24.1,686.1,3.8,3.8,627.7,100.0,False,False,False,50.528,19.732,,2407.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:56:23.000,59.5,-83.0,695.8,3.86,3.86,627.7,100.0,False,False,False,27.376,0.0,,2407.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:56:33.000,59.5,-26.9,681.2,3.78,3.76,627.7,100.0,False,False,False,23.728,1.614,,2407.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:56:43.000,59.5,-0.1,674.3,3.74,3.74,627.7,100.0,False,False,False,45.888,21.246,,2407.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:56:53.000,59.5,-18.9,685.5,3.8,3.8,627.8,100.0,False,False,False,41.2,8.108,,2407.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:57:03.000,59.0,30.4,671.9,3.72,3.72,627.8,100.0,False,False,False,42.016,13.926,,2407.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:57:13.000,59.0,-8.4,675.0,3.74,3.74,627.8,100.0,False,False,False,45.664,11.086,,2407.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:57:24.000,59.0,-16.7,685.0,3.8,3.8,627.8,100.0,False,False,False,40.0,8.596,,2407.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:57:34.000,59.0,-14.1,684.7,3.8,3.78,627.8,100.0,False,False,False,18.816,0.0,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:57:44.000,59.5,0.7,681.2,3.78,3.78,627.8,100.0,False,False,False,,0.0,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:57:54.000,59.5,0.6,681.1,3.78,3.78,627.8,100.0,False,False,False,0.0,0.0,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:58:04.000,59.5,0.6,681.1,3.78,3.76,627.8,100.0,False,False,False,0.0,0.0,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:58:14.000,59.5,0.6,681.1,3.78,3.78,627.8,100.0,False,False,False,0.0,0.0,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:58:24.000,59.5,0.6,681.1,3.78,3.76,627.8,100.0,False,False,False,0.0,0.0,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:58:34.000,59.5,0.6,681.1,3.78,3.76,627.8,100.0,False,False,False,0.0,0.0,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:58:44.000,59.5,0.6,681.1,3.78,3.78,627.8,100.0,False,False,False,0.0,0.0,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:58:54.000,59.5,0.5,681.2,3.78,3.78,627.8,100.0,False,False,False,0.0,0.0,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:59:04.000,59.0,-12.4,677.3,3.76,3.76,627.8,100.0,False,False,False,28.416,16.416,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:59:14.000,59.0,-1.8,672.6,3.72,3.72,627.9,100.0,False,False,False,40.048,13.088,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:59:24.000,59.0,10.9,678.5,3.78,3.78,627.9,100.0,False,False,False,43.52,14.752,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:59:34.000,59.0,33.7,670.3,3.72,3.7,628.0,100.0,False,False,False,49.424,17.73,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:59:44.000,59.0,32.1,669.6,3.72,3.7,628.0,100.0,False,False,False,46.816,0.0,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 09:59:54.000,59.0,18.2,667.7,3.7,3.7,628.0,100.0,False,False,False,48.896,17.93,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-3.0,1.6,83,,,,,,,,,
M2210703926,2022-01-10 10:00:04.000,59.0,-9.3,672.8,3.74,3.72,628.1,100.0,False,False,False,65.104,0.0,,2408.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:00:14.000,59.0,-57.2,685.0,3.8,3.8,628.2,100.0,False,False,False,68.752,19.582,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:00:24.000,59.0,39.2,659.3,3.66,3.64,628.2,100.0,False,False,False,78.368,24.562,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:00:34.000,59.0,-51.7,686.0,3.82,3.82,628.3,100.0,False,False,False,47.392,0.0,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:00:44.000,59.0,-15.6,683.3,3.78,3.78,628.3,100.0,False,False,False,33.968,12.112,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:00:54.000,59.0,-4.2,673.3,3.74,3.72,628.3,100.0,False,False,False,37.44,0.0,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:01:04.000,59.0,-55.7,686.2,3.8,3.8,628.3,100.0,False,False,False,20.544,0.0,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:01:14.000,59.0,11.8,676.2,3.74,3.74,628.3,100.0,False,False,False,12.848,0.0,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:01:24.000,59.0,0.7,679.0,3.76,3.76,628.3,100.0,False,False,False,,0.0,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:01:34.000,59.0,7.7,677.3,3.76,3.76,628.3,100.0,False,False,False,3.36,0.15,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:01:44.000,59.0,0.7,679.1,3.76,3.76,628.3,100.0,False,False,False,0.0,0.0,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:01:54.000,59.0,0.5,679.2,3.76,3.76,628.3,100.0,False,False,False,0.0,0.0,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:02:04.000,59.0,0.5,679.3,3.76,3.76,628.3,100.0,False,False,False,0.0,0.0,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:02:14.000,59.0,0.6,679.3,3.76,3.76,628.3,100.0,False,False,False,0.0,0.0,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:02:24.000,59.0,0.6,679.4,3.76,3.76,628.3,100.0,False,False,False,0.0,0.0,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:02:34.000,59.0,5.0,678.2,3.76,3.76,628.3,100.0,False,False,False,7.584,0.0,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:02:44.000,59.0,16.7,668.2,3.7,3.7,628.4,100.0,False,False,False,26.8,15.928,,2409.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:02:54.000,59.0,-3.3,671.9,3.72,3.72,628.4,100.0,False,False,False,38.656,19.732,,2410.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:03:04.000,58.5,25.1,664.0,3.68,3.68,628.5,100.0,False,False,False,43.984,17.58,,2410.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:03:14.000,58.5,60.9,660.3,3.66,3.66,628.5,100.0,False,False,False,54.64,22.71,,2410.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:03:24.000,58.5,0.1,675.0,3.74,3.74,628.6,100.0,False,False,False,57.12,6.106,,2410.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:03:34.000,58.5,29.2,668.1,3.7,3.7,628.6,100.0,False,False,False,62.912,11.286,,2410.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
M2210703926,2022-01-10 10:03:44.000,58.5,-5.7,671.3,3.72,3.72,628.6,100.0,False,False,False,54.464,9.972,,2410.0,0.0,0.0,0.0,0.0,IONIQ5,108,-1.0,1.7,78,,,,,,,,,
