dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_accum_discharg_power_quan,b_charg_lamp_sts_1,b_slow_charg_con_sts,b_fast_charg_con_sts,v_car_speed,v_accel_pedal_depth,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type
M2210703926,2022-01-10 21:08:48.000,43.0,36.9,650.9,640.8,False,False,False,68.464,19.244,,2450.0,9.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:08:58.000,43.0,21.4,649.1,640.8,False,False,False,69.504,16.754,,2451.0,9.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:09:08.000,43.0,28.6,651.3,640.9,False,False,False,70.896,15.24,,2451.0,9.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:09:18.000,43.0,30.5,650.7,640.9,False,False,False,80.448,14.264,,2451.0,9.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:09:28.000,43.0,-6.3,653.2,641.0,False,False,False,76.224,12.112,,2451.0,9.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:09:38.000,43.0,37.3,649.8,641.0,False,False,False,78.48,17.73,,2451.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:09:48.000,42.5,36.8,649.8,641.0,False,False,False,75.232,0.0,,2452.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:09:58.000,42.5,-10.5,652.7,641.1,False,False,False,81.088,15.09,,2452.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:10:08.000,42.5,-40.3,661.1,641.1,False,False,False,75.008,0.0,,2452.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:10:18.000,42.5,38.1,649.4,641.1,False,False,False,81.2,15.928,,2452.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:10:28.000,42.5,77.7,644.5,641.2,False,False,False,85.648,20.558,,2453.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:10:38.000,42.5,-54.5,659.8,641.2,False,False,False,74.784,0.0,,2453.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:10:48.000,42.5,7.5,655.7,641.2,False,False,False,49.424,13.288,,2453.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:10:58.000,42.5,35.3,651.0,641.3,False,False,False,50.528,14.114,,2453.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:11:08.000,42.5,1.0,656.5,641.3,False,False,False,42.592,9.434,,2453.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:11:18.000,42.5,33.1,650.2,641.4,False,False,False,58.0,0.0,,2453.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:11:28.000,42.5,34.6,650.4,641.4,False,False,False,65.104,19.244,,2454.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:11:38.000,42.5,-9.4,653.1,641.5,False,False,False,63.84,13.288,,2454.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:11:48.000,42.5,-9.5,653.0,641.5,False,False,False,62.624,14.414,,2454.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:11:58.000,42.5,-4.6,652.5,641.5,False,False,False,59.04,11.774,,2454.0,8.0,10.0,9.0,9.0,IONIQ5
M2210703926,2022-01-10 21:12:08.000,42.5,-10.2,653.6,641.6,False,False,False,61.408,10.46,,2454.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:12:18.000,42.5,38.2,650.6,641.6,False,False,False,53.072,0.0,,2455.0,8.0,10.0,9.0,9.0,IONIQ5
M2210703926,2022-01-10 21:12:28.000,42.5,130.3,636.2,641.6,False,False,False,65.68,0.0,,2455.0,8.0,10.0,9.0,9.0,IONIQ5
M2210703926,2022-01-10 21:12:38.000,42.5,5.6,654.8,641.6,False,False,False,54.464,6.944,,2455.0,8.0,10.0,9.0,10.0,IONIQ5
M2210703926,2022-01-10 21:12:48.000,42.5,-11.4,653.6,641.7,False,False,False,60.832,11.086,,2455.0,8.0,10.0,9.0,9.0,IONIQ5
M2210703926,2022-01-10 21:12:58.000,42.5,54.0,647.9,641.7,False,False,False,64.768,17.242,,2455.0,8.0,10.0,9.0,9.0,IONIQ5
M2210703926,2022-01-10 21:13:08.000,42.0,20.4,647.9,641.8,False,False,False,66.048,9.622,,2455.0,8.0,10.0,9.0,9.0,IONIQ5
M2210703926,2022-01-10 21:13:18.000,42.0,-20.8,659.4,641.8,False,False,False,44.384,10.748,,2456.0,8.0,10.0,9.0,9.0,IONIQ5
M2210703926,2022-01-10 21:13:28.000,42.0,-6.5,652.4,641.8,False,False,False,54.576,0.0,,2456.0,8.0,10.0,9.0,9.0,IONIQ5
M2210703926,2022-01-10 21:13:38.000,42.0,32.5,651.1,641.9,False,False,False,60.368,17.73,,2456.0,8.0,10.0,9.0,9.0,IONIQ5
M2210703926,2022-01-10 21:13:48.000,42.0,24.6,647.0,642.0,False,False,False,76.448,7.97,,2456.0,8.0,10.0,9.0,9.0,IONIQ5
M2210703926,2022-01-10 21:13:58.000,42.0,43.0,644.8,642.0,False,False,False,70.032,13.088,,2456.0,8.0,10.0,9.0,9.0,IONIQ5
M2210703926,2022-01-10 21:14:08.000,42.0,-57.5,659.5,642.0,False,False,False,64.128,12.75,,2456.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:14:18.000,42.0,-55.6,659.8,642.0,False,False,False,60.544,7.62,,2457.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:14:28.000,42.0,-59.6,659.8,642.1,False,False,False,54.976,0.0,,2457.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:14:38.000,42.0,-20.7,659.2,642.1,False,False,False,41.2,0.0,,2457.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:14:48.000,42.0,-29.3,657.5,642.1,False,False,False,7.456,4.642,,2457.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:14:58.000,42.0,12.5,654.4,642.1,False,False,False,36.864,16.904,,2457.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:15:08.000,42.0,0.1,656.8,642.1,False,False,False,25.52,1.326,,2457.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:15:18.000,42.0,-10.2,653.4,642.2,False,False,False,35.072,6.594,,2457.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:15:28.000,42.0,29.2,650.8,642.2,False,False,False,53.008,11.624,,2457.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:15:38.000,42.0,37.4,648.5,642.3,False,False,False,53.648,13.926,,2458.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:15:48.000,42.0,13.9,648.5,642.3,False,False,False,51.328,15.578,,2458.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:15:58.000,41.5,7.0,652.9,642.4,False,False,False,58.752,9.772,,2458.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:16:08.000,41.5,12.7,653.5,642.4,False,False,False,50.016,9.622,,2458.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:16:18.000,41.5,-23.5,658.5,642.4,False,False,False,43.92,13.776,,2458.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:16:28.000,41.5,27.3,651.2,642.4,False,False,False,51.616,22.91,,2458.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:16:38.000,41.5,53.0,645.3,642.5,False,False,False,70.144,25.888,,2458.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:16:48.000,41.5,22.1,645.2,642.6,False,False,False,75.76,0.0,,2459.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:16:58.000,41.5,-25.9,654.4,642.6,False,False,False,62.112,8.796,,2459.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:17:08.000,41.5,26.3,649.8,642.7,False,False,False,73.616,0.0,,2459.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:17:18.000,41.5,-38.7,659.5,642.7,False,False,False,66.912,19.732,,2459.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:17:28.000,41.5,17.4,647.1,642.8,False,False,False,74.608,18.606,,2460.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:17:38.000,41.0,-37.2,655.7,642.8,False,False,False,76.576,10.11,,2460.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:17:48.000,41.0,51.4,645.3,642.9,False,False,False,79.52,20.42,,2460.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:17:58.000,41.0,-1.7,650.1,642.9,False,False,False,72.752,0.0,,2460.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:18:08.000,41.0,37.5,647.6,643.0,False,False,False,66.736,0.0,,2460.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:18:18.000,41.0,27.4,648.9,643.0,False,False,False,63.888,14.414,,2461.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:18:28.000,41.0,-10.6,651.3,643.0,False,False,False,64.64,11.086,,2461.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:18:38.000,41.0,15.6,647.4,643.0,False,False,False,74.016,25.05,,2461.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:18:48.000,41.0,-29.5,653.4,643.1,False,False,False,75.184,11.286,,2461.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:18:58.000,41.0,44.9,643.0,643.1,False,False,False,76.624,20.558,,2461.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:19:08.000,41.0,19.6,645.9,643.2,False,False,False,79.744,16.266,,2462.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:19:18.000,40.5,-62.3,657.3,643.3,False,False,False,78.544,4.454,,2462.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:19:28.000,40.5,32.1,648.4,643.3,False,False,False,74.496,14.602,,2462.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:19:38.000,40.5,-10.1,650.5,643.3,False,False,False,75.072,12.95,,2462.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:19:48.000,40.5,27.9,649.9,643.4,False,False,False,66.096,15.24,,2463.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:19:58.000,40.5,30.7,649.7,643.4,False,False,False,54.816,11.624,,2463.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:20:08.000,40.5,22.2,647.2,643.4,False,False,False,54.64,16.754,,2463.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:20:18.000,40.5,4.1,653.4,643.4,False,False,False,56.768,8.796,,2463.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:20:28.000,40.5,-7.5,651.5,643.5,False,False,False,51.904,11.924,,2463.0,8.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:20:38.000,40.5,14.5,647.6,643.5,False,False,False,54.352,0.638,,2463.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:20:48.000,40.5,-28.5,652.2,643.6,False,False,False,64.88,14.602,,2464.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:20:58.000,40.5,-12.1,650.9,643.6,False,False,False,63.2,12.75,,2464.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:21:08.000,40.5,36.4,647.6,643.7,False,False,False,63.6,0.0,,2464.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:21:18.000,40.5,23.9,645.4,643.7,False,False,False,66.848,0.0,,2464.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:21:28.000,40.0,87.7,640.3,643.7,False,False,False,63.888,16.266,,2464.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:21:38.000,40.0,15.7,646.3,643.8,False,False,False,65.92,13.926,,2464.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:21:48.000,40.0,59.2,642.4,643.9,False,False,False,66.272,7.432,,2465.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:21:58.000,40.0,-22.3,655.5,643.9,False,False,False,61.568,0.0,,2465.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:22:08.000,40.0,-6.1,649.9,643.9,False,False,False,55.728,12.462,,2465.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:22:18.000,40.0,7.2,651.6,644.0,False,False,False,56.608,7.282,,2465.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:22:28.000,40.0,12.2,649.2,644.0,False,False,False,56.944,0.0,,2465.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:22:38.000,40.0,30.3,647.9,644.1,False,False,False,64.528,16.904,,2466.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:22:48.000,40.0,42.7,640.9,644.1,False,False,False,71.008,14.264,,2466.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:22:58.000,40.0,-36.7,654.3,644.2,False,False,False,64.768,10.748,,2466.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:23:08.000,40.0,5.0,651.3,644.2,False,False,False,55.44,11.286,,2466.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:23:18.000,39.5,19.2,645.4,644.2,False,False,False,65.504,11.436,,2466.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:23:28.000,39.5,23.2,643.2,644.3,False,False,False,78.016,0.0,,2466.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:23:38.000,39.5,-12.6,650.5,644.3,False,False,False,61.92,8.596,,2467.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:23:48.000,39.5,-55.7,656.8,644.4,False,False,False,55.616,15.44,,2467.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:23:58.000,39.5,55.7,643.8,644.4,False,False,False,56.48,0.0,,2467.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:24:08.000,39.5,33.1,647.2,644.4,False,False,False,55.728,14.752,,2467.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:24:18.000,39.5,9.7,649.2,644.5,False,False,False,58.112,12.75,,2467.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:24:28.000,39.5,53.9,642.3,644.6,False,False,False,64.704,0.0,,2467.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:24:38.000,39.5,4.7,649.8,644.6,False,False,False,50.176,16.416,,2468.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:24:48.000,39.0,15.0,644.5,644.7,False,False,False,53.072,9.772,,2468.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:24:58.000,39.0,-7.7,648.1,644.7,False,False,False,45.536,12.75,,2468.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:25:08.000,39.0,27.8,646.2,644.8,False,False,False,57.584,13.288,,2468.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:25:18.000,39.0,25.5,643.2,644.8,False,False,False,49.536,12.462,,2468.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:25:28.000,39.0,-24.8,654.7,644.8,False,False,False,46.24,0.0,,2468.0,7.0,10.0,8.0,9.0,IONIQ5
M2210703926,2022-01-10 21:25:38.000,39.0,-36.8,653.8,644.9,False,False,False,26.272,16.066,,2468.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:25:48.000,39.0,18.8,644.4,644.9,False,False,False,34.272,13.776,,2469.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:25:58.000,39.0,-6.3,647.5,645.0,False,False,False,41.952,24.074,,2469.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:26:08.000,38.5,-13.5,650.5,645.1,False,False,False,46.192,0.0,,2469.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:26:18.000,38.5,77.9,638.4,645.2,False,False,False,43.872,19.244,,2469.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:26:28.000,38.5,54.0,641.8,645.2,False,False,False,45.664,16.266,,2469.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:26:38.000,38.5,-0.2,645.8,645.3,False,False,False,49.136,14.752,,2469.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:26:48.000,38.5,-2.6,645.1,645.4,False,False,False,59.04,12.6,,2469.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:26:58.000,38.0,34.1,644.2,645.4,False,False,False,57.232,13.576,,2470.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:27:08.000,38.0,-24.0,652.9,645.5,False,False,False,48.496,0.0,,2470.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:27:18.000,38.0,12.9,644.2,645.5,False,False,False,44.912,0.0,,2470.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:27:28.000,38.0,-21.3,654.1,645.5,False,False,False,36.512,0.0,,2470.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:27:38.000,38.0,-16.8,654.4,645.5,False,False,False,32.752,0.0,,2470.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:27:48.000,38.5,-13.2,654.3,645.5,False,False,False,30.56,0.0,,2470.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:27:58.000,38.5,-60.0,658.3,645.5,False,False,False,12.448,0.0,,2470.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:28:08.000,38.5,-34.5,654.2,645.5,False,False,False,25.984,1.476,,2470.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:28:18.000,38.5,10.6,650.7,645.5,False,False,False,43.008,10.748,,2470.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:28:28.000,38.5,-23.1,656.7,645.6,False,False,False,46.944,0.0,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:28:38.000,38.5,-39.8,659.7,645.6,False,False,False,37.504,0.0,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:28:48.000,38.5,-27.5,654.4,645.6,False,False,False,9.248,0.0,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:28:58.000,38.5,3.1,653.4,645.6,False,False,False,,0.0,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:29:08.000,38.5,7.3,652.4,645.6,False,False,False,28.88,8.108,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:29:18.000,38.5,53.4,645.4,645.6,False,False,False,39.472,9.972,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:29:28.000,38.5,-37.4,654.6,645.6,False,False,False,33.328,0.0,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:29:38.000,38.5,-0.4,649.1,645.6,False,False,False,34.672,10.598,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:29:48.000,38.5,-30.1,653.7,645.7,False,False,False,39.52,6.594,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:29:58.000,38.5,-17.2,655.5,645.7,False,False,False,36.752,0.0,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:30:08.000,38.5,-28.3,654.0,645.7,False,False,False,7.232,0.0,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:30:18.000,38.5,3.1,653.0,645.7,False,False,False,0.0,0.0,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:30:28.000,38.5,1.9,653.0,645.7,False,False,False,0.0,0.0,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:30:38.000,38.5,3.8,652.7,645.7,False,False,False,4.4,0.0,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:30:48.000,38.5,-11.4,650.9,645.7,False,False,False,15.904,12.112,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:30:58.000,38.5,10.7,651.2,645.7,False,False,False,22.048,5.968,,2471.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:31:08.000,38.5,9.8,651.5,645.7,False,False,False,21.52,10.46,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:31:18.000,38.5,9.4,651.7,645.7,False,False,False,22.0,7.97,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:31:28.000,38.5,-16.6,655.4,645.8,False,False,False,37.44,0.0,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:31:38.000,38.5,-11.9,651.2,645.8,False,False,False,33.728,10.948,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:31:48.000,38.5,-32.3,654.4,645.8,False,False,False,5.312,0.0,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:31:58.000,38.5,30.9,648.2,645.8,False,False,False,22.048,21.046,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:32:08.000,38.0,19.6,645.4,645.9,False,False,False,45.312,11.436,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:32:18.000,38.0,7.0,651.4,645.9,False,False,False,34.272,15.09,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:32:28.000,38.0,11.4,650.1,645.9,False,False,False,23.84,0.0,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:32:39.000,38.0,2.0,652.2,645.9,False,False,False,0.0,0.0,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:32:48.000,38.0,2.3,652.3,645.9,False,False,False,0.0,0.0,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:32:59.000,38.0,3.2,652.3,645.9,False,False,False,,0.0,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:33:08.000,38.0,-10.1,650.6,645.9,False,False,False,11.232,27.052,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:33:19.000,38.0,27.3,647.8,646.0,False,False,False,40.336,0.0,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:33:29.000,38.0,-33.9,653.8,646.0,False,False,False,,0.0,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:33:39.000,38.0,2.9,652.1,646.0,False,False,False,0.0,0.0,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:33:49.000,38.0,2.2,652.2,646.0,False,False,False,0.0,0.0,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:33:59.000,38.0,-10.9,650.2,646.0,False,False,False,9.2,0.0,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:34:09.000,38.0,2.0,652.1,646.0,False,False,False,,0.0,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
M2210703926,2022-01-10 21:34:19.000,38.0,-3.8,649.2,646.0,False,False,False,17.12,33.008,,2472.0,7.0,10.0,7.0,9.0,IONIQ5
