dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_accum_discharg_power_quan,b_charg_lamp_sts_1,b_slow_charg_con_sts,b_fast_charg_con_sts,v_car_speed,v_accel_pedal_depth,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type
M2211123120,2022-03-24 17:52:45.000,66.0,-11.6,553.4,1851.1,False,False,False,55.792,5.968,,7945.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:52:55.000,66.0,16.2,551.3,1851.1,False,False,False,62.112,16.904,,7945.0,19.0,24.0,19.0,23.0,IONIQ5
M2211123120,2022-03-24 17:53:05.000,66.0,45.6,550.2,1851.1,False,False,False,66.208,30.518,,7945.0,19.0,24.0,19.0,23.0,IONIQ5
M2211123120,2022-03-24 17:53:15.000,66.0,48.7,548.4,1851.2,False,False,False,71.712,17.58,,7945.0,19.0,24.0,19.0,23.0,IONIQ5
M2211123120,2022-03-24 17:53:25.000,66.0,-41.8,554.1,1851.3,False,False,False,80.096,14.602,,7946.0,19.0,24.0,19.0,23.0,IONIQ5
M2211123120,2022-03-24 17:53:35.000,66.0,14.7,550.6,1851.3,False,False,False,78.88,16.904,,7946.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:53:45.000,66.0,36.7,549.8,1851.3,False,False,False,70.608,19.932,,7946.0,19.0,24.0,19.0,23.0,IONIQ5
M2211123120,2022-03-24 17:53:55.000,66.0,40.1,549.1,1851.3,False,False,False,62.112,17.242,,7946.0,19.0,24.0,19.0,23.0,IONIQ5
M2211123120,2022-03-24 17:54:05.000,66.0,16.8,549.9,1851.4,False,False,False,67.936,30.03,,7947.0,19.0,24.0,19.0,23.0,IONIQ5
M2211123120,2022-03-24 17:54:15.000,66.0,17.4,551.2,1851.4,False,False,False,69.04,3.616,,7947.0,19.0,24.0,19.0,23.0,IONIQ5
M2211123120,2022-03-24 17:54:25.000,66.0,-35.7,553.8,1851.5,False,False,False,68.864,0.0,,7947.0,19.0,24.0,19.0,23.0,IONIQ5
M2211123120,2022-03-24 17:54:35.000,65.5,125.6,538.9,1851.7,False,False,False,108.288,38.526,,7947.0,19.0,24.0,19.0,23.0,IONIQ5
M2211123120,2022-03-24 17:54:45.000,65.5,-33.2,551.9,1851.7,False,False,False,98.8,20.22,,7947.0,19.0,24.0,19.0,23.0,IONIQ5
M2211123120,2022-03-24 17:54:55.000,65.0,-48.0,547.8,1851.9,False,False,False,110.368,0.0,,7948.0,19.0,24.0,19.0,23.0,IONIQ5
M2211123120,2022-03-24 17:55:05.000,65.0,64.9,544.4,1851.9,False,False,False,99.424,0.0,,7948.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:55:15.000,65.0,-10.3,551.2,1851.9,False,False,False,88.432,32.72,,7948.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:55:25.000,65.0,-54.1,553.2,1851.9,False,False,False,83.28,22.56,,7949.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:55:35.000,65.0,-50.3,552.5,1852.0,False,False,False,86.64,31.694,,7949.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:55:45.000,65.0,49.8,544.9,1852.1,False,False,False,91.104,18.418,,7949.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:55:55.000,65.0,117.2,539.5,1852.1,False,False,False,101.744,0.0,,7949.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:56:05.000,65.0,47.6,543.9,1852.2,False,False,False,97.28,28.028,,7950.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:56:15.000,64.5,31.5,545.6,1852.2,False,False,False,96.832,0.0,,7950.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:56:25.000,64.5,9.8,547.0,1852.3,False,False,False,85.312,0.988,,7950.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:56:35.000,64.5,3.5,548.8,1852.3,False,False,False,75.936,27.052,,7950.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:56:45.000,64.5,96.9,540.9,1852.4,False,False,False,89.36,40.002,,7951.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:56:55.000,64.5,2.6,548.2,1852.4,False,False,False,76.224,23.886,,7951.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:57:05.000,64.5,30.3,545.9,1852.4,False,False,False,71.072,15.928,,7951.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:57:15.000,64.5,44.1,544.7,1852.5,False,False,False,72.576,29.542,,7951.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:57:25.000,64.0,79.6,541.6,1852.6,False,False,False,73.216,18.606,,7951.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:57:35.000,64.0,256.5,527.1,1852.8,False,False,False,98.912,100.0,,7952.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:57:45.000,63.5,-46.3,547.3,1852.9,False,False,False,93.296,0.0,,7952.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:57:55.000,64.0,-42.9,548.6,1853.0,False,False,False,85.424,22.222,,7952.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:58:05.000,64.0,-43.0,549.0,1853.0,False,False,False,97.28,37.212,,7953.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:58:15.000,64.0,-43.7,549.9,1853.0,False,False,False,94.224,25.2,,7953.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:58:25.000,64.0,-43.5,550.4,1853.0,False,False,False,90.24,0.0,,7953.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:58:35.000,64.0,-33.9,552.7,1853.0,False,False,False,68.064,0.0,,7953.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:58:45.000,64.0,27.2,545.7,1853.2,False,False,False,105.504,0.0,,7954.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:58:55.000,64.0,-43.5,552.2,1853.2,False,False,False,87.856,0.0,,7954.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:59:05.000,64.0,-38.5,552.3,1853.2,False,False,False,81.024,10.948,,7954.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:59:15.000,64.0,54.3,546.4,1853.2,False,False,False,80.56,56.306,,7954.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:59:25.000,64.0,-1.7,548.4,1853.3,False,False,False,93.184,0.0,,7955.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:59:35.000,64.0,-39.9,552.6,1853.4,False,False,False,71.424,0.0,,7955.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:59:45.000,64.0,-62.4,555.3,1853.4,False,False,False,36.464,0.0,,7955.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 17:59:55.000,64.0,1.4,550.9,1853.4,False,False,False,0.0,29.692,,7955.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:00:05.000,64.0,17.6,548.8,1853.4,False,False,False,31.2,17.442,,7955.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:00:15.000,64.0,29.6,547.4,1853.5,False,False,False,61.28,22.222,,7955.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:00:25.000,64.0,-2.9,549.0,1853.5,False,False,False,69.968,20.07,,7955.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:00:35.000,63.5,27.5,546.6,1853.6,False,False,False,68.928,16.904,,7956.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:00:45.000,63.5,0.4,548.1,1853.6,False,False,False,65.984,0.0,,7956.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:00:55.000,63.5,62.3,543.0,1853.6,False,False,False,75.648,33.696,,7956.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:01:05.000,63.5,-3.2,548.6,1853.7,False,False,False,80.336,15.928,,7956.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:01:15.000,63.5,65.7,543.1,1853.7,False,False,False,85.184,21.884,,7956.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:01:25.000,63.5,16.3,546.5,1853.7,False,False,False,79.744,9.284,,7957.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:01:35.000,63.5,57.1,543.0,1853.8,False,False,False,89.584,18.606,,7957.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:01:45.000,63.5,36.5,543.2,1853.8,False,False,False,93.184,13.576,,7957.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:01:55.000,63.5,68.7,543.0,1853.9,False,False,False,87.328,34.184,,7957.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:02:05.000,63.5,-40.8,551.1,1853.9,False,False,False,74.72,0.0,,7958.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:02:15.000,63.5,27.3,545.9,1853.9,False,False,False,75.184,18.606,,7958.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:02:25.000,63.0,-44.2,549.4,1854.0,False,False,False,80.096,22.222,,7958.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:02:35.000,63.0,14.0,545.6,1854.0,False,False,False,81.136,26.714,,7958.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:02:45.000,63.0,150.6,533.6,1854.1,False,False,False,95.84,60.46,,7959.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:02:55.000,62.5,-41.4,545.9,1854.3,False,False,False,102.96,38.0,,7959.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:03:05.000,62.5,30.9,544.0,1854.3,False,False,False,88.256,0.0,,7959.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:03:15.000,62.5,3.4,545.2,1854.3,False,False,False,81.088,18.606,,7959.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:03:25.000,62.5,1.3,545.4,1854.4,False,False,False,80.624,1.814,,7960.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:03:35.000,62.5,64.2,540.7,1854.4,False,False,False,82.08,36.524,,7960.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:03:45.000,62.5,14.2,543.4,1854.5,False,False,False,85.648,12.6,,7960.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:03:55.000,62.5,10.9,544.9,1854.5,False,False,False,80.8,22.56,,7960.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:04:05.000,62.5,9.4,544.7,1854.5,False,False,False,85.76,14.602,,7961.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:04:15.000,62.5,-12.8,546.6,1854.5,False,False,False,79.744,1.126,,7961.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:04:25.000,62.5,48.5,542.4,1854.6,False,False,False,75.984,0.0,,7961.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:04:35.000,62.5,56.7,542.8,1854.6,False,False,False,81.824,19.932,,7961.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:04:45.000,62.5,47.7,541.5,1854.6,False,False,False,83.232,12.6,,7962.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:04:55.000,62.0,25.0,543.8,1854.7,False,False,False,78.88,15.09,,7962.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:05:05.000,62.0,-40.1,546.9,1854.8,False,False,False,85.824,22.91,,7962.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:05:15.000,62.0,-78.7,551.0,1854.8,False,False,False,69.904,0.0,,7962.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:05:25.000,62.0,115.6,538.7,1854.8,False,False,False,72.064,41.504,,7962.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:05:35.000,62.0,1.3,547.3,1854.8,False,False,False,55.44,21.734,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:05:45.000,62.0,105.7,539.9,1854.8,False,False,False,49.072,60.598,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:05:55.000,62.0,-108.9,552.4,1855.1,False,False,False,52.256,0.0,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:06:05.000,62.0,1.0,546.5,1855.1,False,False,False,0.0,0.0,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:06:15.000,62.0,0.9,546.6,1855.1,False,False,False,0.0,0.0,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:06:25.000,62.0,0.5,546.7,1855.1,False,False,False,0.0,0.0,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:06:35.000,62.0,0.5,546.8,1855.1,False,False,False,0.0,0.0,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:06:45.000,62.0,135.5,537.0,1855.1,False,False,False,41.6,0.0,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:06:55.000,62.0,-40.3,549.5,1855.1,False,False,False,21.344,0.0,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:07:05.000,62.0,0.7,547.0,1855.1,False,False,False,0.352,0.0,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:07:16.000,62.0,0.5,547.1,1855.1,False,False,False,0.0,0.0,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:07:26.000,62.0,0.6,547.1,1855.1,False,False,False,0.0,0.0,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:07:35.000,62.0,0.7,547.2,1855.1,False,False,False,0.0,0.0,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:07:46.000,62.0,40.5,544.4,1855.1,False,False,False,24.704,38.188,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:07:56.000,62.0,11.1,544.9,1855.2,False,False,False,57.632,6.944,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
M2211123120,2022-03-24 18:08:06.000,62.0,-16.1,548.3,1855.2,False,False,False,34.384,0.0,,7963.0,19.0,24.0,19.0,24.0,IONIQ5
