dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_accum_discharg_power_quan,b_charg_lamp_sts_1,b_slow_charg_con_sts,b_fast_charg_con_sts,v_car_speed,v_accel_pedal_depth,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type,weather_station_ID,temperature,wind_speed,humidity,rainfall,snowfall,traffic_volume,air_co,air_no2,air_o3,air_pm10,air_pm25,air_so2
M2210703914,2022-01-11 22:34:55.000,39.0,14.6,640.3,2223.7,False,False,False,95.328,0.0,,9445.0,5.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:35:05.000,39.0,14.0,640.5,2223.8,False,False,False,95.264,0.0,,9445.0,5.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:35:15.000,39.0,26.9,642.4,2223.8,False,False,False,95.488,0.0,,9445.0,5.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:35:25.000,39.0,11.5,644.9,2223.9,False,False,False,96.368,0.0,,9445.0,5.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:35:35.000,39.0,-12.4,644.9,2223.9,False,False,False,96.592,0.0,,9446.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:35:45.000,39.0,-7.4,644.4,2223.9,False,False,False,96.656,0.0,,9446.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:35:55.000,39.0,10.7,645.8,2223.9,False,False,False,96.48,0.0,,9446.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:36:05.000,39.0,6.4,646.3,2223.9,False,False,False,96.48,0.0,,9447.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:36:15.000,39.0,-5.4,644.8,2223.9,False,False,False,96.128,0.0,,9447.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:36:25.000,39.0,30.4,643.3,2224.0,False,False,False,96.256,0.0,,9447.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:36:35.000,39.0,27.8,642.9,2224.0,False,False,False,96.304,0.0,,9447.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:36:45.000,38.5,68.7,634.3,2224.2,False,False,False,109.904,48.01,,9448.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:36:55.000,38.5,6.3,644.7,2224.3,False,False,False,102.336,0.0,,9448.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:37:05.000,38.5,-9.8,644.7,2224.3,False,False,False,96.768,0.0,,9448.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:37:15.000,38.5,30.3,642.2,2224.3,False,False,False,96.416,0.0,,9448.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:37:25.000,38.5,28.2,642.4,2224.4,False,False,False,96.656,0.0,,9449.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:37:35.000,38.0,-2.0,642.7,2224.4,False,False,False,96.48,16.416,,9449.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:37:45.000,38.0,27.1,640.3,2224.6,False,False,False,109.04,0.0,,9449.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:37:55.000,38.0,-2.2,642.0,2224.6,False,False,False,95.616,0.0,,9450.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:38:05.000,38.0,26.2,641.8,2224.6,False,False,False,96.544,0.0,,9450.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:38:15.000,38.0,-2.3,642.3,2224.7,False,False,False,96.368,0.0,,9450.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:38:25.000,38.0,27.9,641.6,2224.7,False,False,False,96.48,0.0,,9450.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:38:35.000,38.0,27.4,641.6,2224.8,False,False,False,96.48,0.0,,9451.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:38:45.000,37.5,27.2,642.0,2224.8,False,False,False,96.08,0.0,,9451.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:38:55.000,37.5,4.6,645.0,2224.8,False,False,False,90.64,0.0,,9451.0,4.0,13.0,6.0,13.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:39:05.000,37.5,8.3,645.0,2224.8,False,False,False,90.352,0.0,,9452.0,4.0,13.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:39:15.000,37.5,7.0,645.6,2224.9,False,False,False,90.4,0.0,,9452.0,4.0,13.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:39:25.000,37.5,4.4,645.6,2224.9,False,False,False,90.24,0.0,,9452.0,4.0,13.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:39:35.000,37.5,4.4,645.8,2224.9,False,False,False,90.176,0.0,,9452.0,4.0,13.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:39:45.000,37.5,-3.3,643.7,2224.9,False,False,False,90.0,0.0,,9453.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:39:55.000,37.5,32.3,642.0,2225.0,False,False,False,90.24,0.0,,9453.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:40:05.000,37.5,38.1,640.9,2225.0,False,False,False,90.464,0.0,,9453.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:40:15.000,37.5,37.2,640.3,2225.1,False,False,False,90.464,0.0,,9453.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:40:25.000,37.0,33.9,640.7,2225.2,False,False,False,90.4,0.0,,9454.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:40:35.000,37.0,33.8,640.4,2225.2,False,False,False,90.24,0.0,,9454.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:40:45.000,37.0,13.2,639.1,2225.3,False,False,False,90.24,0.0,,9454.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:40:55.000,37.0,13.1,639.2,2225.3,False,False,False,90.288,0.0,,9454.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:41:05.000,37.0,19.8,638.1,2225.4,False,False,False,91.84,0.0,,9455.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:41:15.000,37.0,16.2,638.5,2225.5,False,False,False,96.416,0.0,,9455.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:41:25.000,36.5,20.1,637.4,2225.6,False,False,False,95.328,0.0,,9455.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:41:35.000,36.5,20.7,637.3,2225.7,False,False,False,95.616,0.0,,9456.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:41:45.000,36.5,28.7,639.3,2225.7,False,False,False,95.552,0.0,,9456.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:41:55.000,36.5,19.8,637.2,2225.8,False,False,False,101.168,0.0,,9456.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:42:05.000,36.5,38.3,637.6,2225.9,False,False,False,102.208,0.0,,9456.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:42:15.000,36.0,-2.1,639.9,2225.9,False,False,False,102.048,0.0,,9457.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:42:25.000,36.0,32.3,638.8,2226.0,False,False,False,101.984,0.0,,9457.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:42:35.000,36.0,30.0,638.8,2226.0,False,False,False,102.208,0.0,,9457.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:42:45.000,36.0,31.6,639.0,2226.1,False,False,False,102.096,0.0,,9458.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:42:55.000,36.0,24.3,636.5,2226.2,False,False,False,106.032,14.952,,9458.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:43:05.000,35.5,13.2,637.4,2226.2,False,False,False,105.984,0.0,,9458.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:43:15.000,35.5,-4.5,640.3,2226.3,False,False,False,100.192,0.0,,9458.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:43:25.000,35.5,105.1,630.1,2226.3,False,False,False,104.528,0.0,,9459.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:43:35.000,35.5,-1.8,638.6,2226.5,False,False,False,109.792,0.0,,9459.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:43:45.000,35.5,1.2,642.6,2226.5,False,False,False,100.992,0.0,,9459.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:43:55.000,35.5,21.5,636.0,2226.6,False,False,False,100.352,0.0,,9460.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:44:05.000,35.0,21.0,635.6,2226.6,False,False,False,100.416,0.0,,9460.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:44:15.000,35.0,36.1,637.1,2226.7,False,False,False,100.304,0.0,,9460.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:44:25.000,35.0,19.1,635.7,2226.8,False,False,False,100.48,0.0,,9460.0,4.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:44:35.000,35.0,-0.8,639.5,2226.8,False,False,False,82.992,0.0,,9461.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:44:45.000,35.0,-40.0,647.5,2226.8,False,False,False,80.336,0.0,,9461.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:44:55.000,35.0,-30.4,644.1,2226.8,False,False,False,62.56,0.0,,9461.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:45:05.000,35.0,26.2,640.0,2226.9,False,False,False,57.872,4.992,,9461.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:45:15.000,35.0,64.3,630.9,2226.9,False,False,False,71.136,27.202,,9462.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:45:25.000,34.5,1.7,639.5,2227.1,False,False,False,90.864,0.0,,9462.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:45:35.000,34.5,31.6,636.8,2227.2,False,False,False,89.952,0.0,,9462.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:45:45.000,34.5,-1.6,638.7,2227.2,False,False,False,82.816,0.0,,9462.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:45:55.000,34.5,28.6,638.0,2227.3,False,False,False,85.312,0.0,,9463.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:46:05.000,34.5,34.0,637.2,2227.3,False,False,False,85.536,0.0,,9463.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:46:15.000,34.5,32.6,637.1,2227.4,False,False,False,82.416,0.0,,9463.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:46:25.000,34.0,51.5,634.3,2227.5,False,False,False,88.208,0.0,,9463.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:46:35.000,34.0,24.2,634.2,2227.5,False,False,False,88.896,0.0,,9464.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:46:45.000,34.0,-35.6,641.2,2227.6,False,False,False,88.384,0.0,,9464.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:46:55.000,34.0,2.5,640.2,2227.7,False,False,False,74.256,0.0,,9464.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:47:05.000,34.0,113.8,625.9,2227.7,False,False,False,81.312,0.0,,9464.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:47:15.000,33.5,50.3,629.6,2227.8,False,False,False,89.12,0.0,,9464.0,5.0,12.0,6.0,12.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:47:25.000,33.5,22.9,632.9,2227.9,False,False,False,87.456,0.0,,9465.0,5.0,12.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:47:35.000,33.5,-10.8,637.9,2228.0,False,False,False,84.448,0.0,,9465.0,5.0,12.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:47:45.000,33.5,36.5,634.9,2228.1,False,False,False,79.632,0.0,,9465.0,5.0,12.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:47:55.000,33.5,-6.9,638.0,2228.1,False,False,False,79.296,0.0,,9465.0,5.0,12.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:48:05.000,33.5,4.4,639.8,2228.1,False,False,False,84.784,0.0,,9466.0,4.0,12.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:48:15.000,33.5,-5.6,638.7,2228.1,False,False,False,85.888,0.0,,9466.0,4.0,12.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:48:25.000,33.5,-29.7,642.7,2228.1,False,False,False,82.0,0.0,,9466.0,4.0,12.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:48:35.000,33.5,5.0,641.4,2228.2,False,False,False,81.952,0.0,,9466.0,4.0,12.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:48:45.000,33.5,-30.5,643.5,2228.2,False,False,False,78.88,0.0,,9467.0,4.0,12.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:48:55.000,33.5,-12.8,641.1,2228.2,False,False,False,82.88,0.0,,9467.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:49:05.000,33.5,-27.8,643.3,2228.2,False,False,False,83.28,0.0,,9467.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:49:15.000,33.0,-9.0,640.5,2228.2,False,False,False,83.168,0.0,,9467.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:49:25.000,33.0,19.9,636.8,2228.2,False,False,False,87.968,13.288,,9468.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:49:35.000,33.0,36.8,637.3,2228.3,False,False,False,91.504,21.046,,9468.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:49:45.000,33.0,54.5,634.0,2228.4,False,False,False,98.16,0.0,,9468.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:49:55.000,33.0,-52.1,642.9,2228.5,False,False,False,87.216,0.0,,9468.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:50:05.000,33.0,-10.7,638.8,2228.5,False,False,False,83.744,0.0,,9469.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:50:15.000,33.0,-37.1,643.1,2228.5,False,False,False,79.168,0.0,,9469.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:50:25.000,33.0,-30.6,642.6,2228.5,False,False,False,75.232,0.0,,9469.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:50:35.000,33.0,0.6,642.4,2228.5,False,False,False,76.512,0.0,,9469.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:50:45.000,33.0,0.8,643.1,2228.5,False,False,False,62.224,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:50:55.000,33.0,-35.0,645.1,2228.5,False,False,False,52.144,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:51:05.000,33.0,1.5,643.5,2228.5,False,False,False,35.36,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:51:15.000,33.0,1.8,644.2,2228.5,False,False,False,,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:51:25.000,33.0,1.7,644.1,2228.6,False,False,False,0.0,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:51:35.000,33.0,1.7,644.0,2228.6,False,False,False,0.0,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:51:45.000,33.0,1.6,644.0,2228.6,False,False,False,0.0,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:51:55.000,33.0,1.6,644.0,2228.6,False,False,False,0.0,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:52:05.000,33.0,1.5,644.1,2228.6,False,False,False,0.0,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:52:15.000,33.0,1.5,644.1,2228.6,False,False,False,0.0,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:52:25.000,33.0,1.4,644.2,2228.6,False,False,False,0.0,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:52:35.000,33.0,1.5,644.2,2228.6,False,False,False,0.0,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:52:45.000,33.0,1.5,644.3,2228.6,False,False,False,0.0,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:52:55.000,33.0,1.4,644.3,2228.6,False,False,False,0.0,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:53:05.000,33.0,0.4,644.4,2228.6,False,False,False,16.72,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:53:15.000,32.5,191.4,617.3,2228.7,False,False,False,66.848,25.2,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:53:25.000,32.5,43.1,631.7,2228.8,False,False,False,67.312,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:53:35.000,32.5,-57.1,648.1,2228.8,False,False,False,37.328,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:53:45.000,32.5,-27.4,644.8,2228.8,False,False,False,0.576,0.0,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:53:55.000,32.5,1.1,644.3,2228.8,False,False,False,0.0,0.0,,9470.0,4.0,11.0,5.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:54:05.000,32.5,-5.8,641.7,2228.8,False,False,False,15.28,39.164,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
M2210703914,2022-01-11 22:54:15.000,32.5,-29.4,644.5,2228.8,False,False,False,25.408,20.22,,9470.0,4.0,11.0,6.0,11.0,IONIQ5,108,-9.6,2.7,56,,0.2,,,,,,,
