dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_max_cell_volt,b_min_cell_volt,b_accum_charg_power_quan,b_soh,b_slow_charg_con_sts,b_fast_charg_con_sts,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type
M2210703926,2022-01-02 17:56:58.000,85.5,-66.7,746.1,4.14,4.14,639.2,100.0,False,True,1.0,,23.0,24.0,23.0,23.0,IONIQ5
M2210703926,2022-01-02 17:57:08.000,85.5,-65.6,746.1,4.14,4.14,639.3,100.0,False,True,1.0,,23.0,24.0,23.0,23.0,IONIQ5
M2210703926,2022-01-02 17:57:18.000,86.0,-64.2,746.1,4.14,4.14,639.4,100.0,False,True,1.0,,23.0,24.0,23.0,23.0,IONIQ5
M2210703926,2022-01-02 17:57:28.000,86.0,-89.1,746.2,4.14,4.14,639.6,100.0,False,True,1.0,,23.0,24.0,23.0,24.0,IONIQ5
M2210703926,2022-01-02 17:57:38.000,86.0,-87.5,746.2,4.14,4.14,639.7,100.0,False,True,1.0,,23.0,24.0,24.0,24.0,IONIQ5
M2210703926,2022-01-02 17:57:48.000,86.5,-86.8,746.2,4.14,4.14,639.9,100.0,False,True,1.0,,23.0,24.0,24.0,24.0,IONIQ5
M2210703926,2022-01-02 17:57:58.000,86.5,-85.3,746.2,4.14,4.14,640.0,100.0,False,True,1.0,,23.0,25.0,24.0,24.0,IONIQ5
M2210703926,2022-01-02 17:58:08.000,86.5,-84.9,746.2,4.14,4.14,640.1,100.0,False,True,1.0,,23.0,25.0,24.0,24.0,IONIQ5
M2210703926,2022-01-02 17:58:18.000,87.0,-83.7,746.2,4.14,4.14,640.3,100.0,False,True,1.0,,23.0,25.0,24.0,24.0,IONIQ5
M2210703926,2022-01-02 17:58:28.000,87.0,-83.0,746.3,4.14,4.14,640.4,100.0,False,True,1.0,,24.0,25.0,24.0,24.0,IONIQ5
M2210703926,2022-01-02 17:58:38.000,87.0,-81.8,746.3,4.14,4.14,640.5,100.0,False,True,1.0,,24.0,25.0,24.0,24.0,IONIQ5
M2210703926,2022-01-02 17:58:48.000,87.0,-81.1,746.3,4.14,4.14,640.7,100.0,False,True,1.0,,24.0,25.0,24.0,25.0,IONIQ5
M2210703926,2022-01-02 17:58:58.000,87.5,-80.2,746.3,4.14,4.14,640.8,100.0,False,True,1.0,,24.0,25.0,24.0,25.0,IONIQ5
M2210703926,2022-01-02 17:59:08.000,87.5,-79.4,746.3,4.14,4.14,640.9,100.0,False,True,1.0,,24.0,25.0,24.0,25.0,IONIQ5
M2210703926,2022-01-02 17:59:18.000,87.5,-78.6,746.3,4.14,4.14,641.1,100.0,False,True,1.0,,24.0,25.0,24.0,25.0,IONIQ5
M2210703926,2022-01-02 17:59:28.000,88.0,-77.8,746.4,4.14,4.14,641.2,100.0,False,True,1.0,,24.0,25.0,25.0,25.0,IONIQ5
M2210703926,2022-01-02 17:59:38.000,88.0,-77.1,746.3,4.14,4.14,641.3,100.0,False,True,1.0,,24.0,26.0,25.0,25.0,IONIQ5
M2210703926,2022-01-02 17:59:48.000,88.0,-50.9,746.4,4.14,4.14,641.4,100.0,False,True,1.0,,24.0,26.0,25.0,25.0,IONIQ5
M2210703926,2022-01-02 17:59:58.000,88.0,-49.8,746.4,4.14,4.14,641.5,100.0,False,True,1.0,,24.0,26.0,25.0,25.0,IONIQ5
M2210703926,2022-01-02 18:00:08.000,88.5,-49.4,746.4,4.14,4.14,641.6,100.0,False,True,1.0,,24.0,26.0,25.0,25.0,IONIQ5
M2210703926,2022-01-02 18:00:18.000,88.5,-48.6,746.4,4.14,4.14,641.8,100.0,False,True,1.0,,24.0,26.0,25.0,25.0,IONIQ5
M2210703926,2022-01-02 18:00:28.000,88.5,-47.8,746.4,4.14,4.14,641.9,100.0,False,True,1.0,,24.0,26.0,25.0,25.0,IONIQ5
M2210703926,2022-01-02 18:00:38.000,88.5,-47.2,746.4,4.14,4.14,642.0,100.0,False,True,1.0,,25.0,26.0,25.0,25.0,IONIQ5
M2210703926,2022-01-02 18:00:48.000,89.0,-46.6,746.4,4.14,4.14,642.1,100.0,False,True,1.0,,25.0,26.0,25.0,26.0,IONIQ5
M2210703926,2022-01-02 18:00:58.000,89.0,-46.0,746.4,4.14,4.14,642.2,100.0,False,True,1.0,,25.0,26.0,25.0,26.0,IONIQ5
