dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_max_cell_volt,b_min_cell_volt,b_accum_charg_power_quan,b_soh,b_slow_charg_con_sts,b_fast_charg_con_sts,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type,weather_station_ID,temperature,wind_speed,humidity,rainfall,snowfall,traffic_volume,air_co,air_no2,air_o3,air_pm10,air_pm25,air_so2
M1200607327,2022-01-13 11:05:17.000,32.0,-96.7,680.8,3.78,3.76,902.1,100.0,False,True,0.0,,5.0,7.0,5.0,7.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:05:27.000,32.5,-96.9,680.9,3.78,3.76,902.3,100.0,False,True,0.0,,5.0,7.0,5.0,7.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:05:37.000,32.5,-96.8,681.0,3.78,3.76,902.5,100.0,False,True,0.0,,5.0,7.0,5.0,7.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:05:47.000,33.0,-96.9,681.1,3.78,3.76,902.7,100.0,False,True,0.0,,5.0,7.0,5.0,7.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:05:57.000,33.0,-97.1,681.2,3.78,3.76,902.8,100.0,False,True,0.0,,6.0,7.0,6.0,7.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:06:07.000,33.0,-96.9,681.2,3.78,3.76,903.0,100.0,False,True,0.0,,6.0,7.0,6.0,7.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:06:17.000,33.5,-96.9,681.3,3.78,3.76,903.2,100.0,False,True,0.0,,6.0,8.0,6.0,8.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:06:27.000,33.5,-96.9,681.4,3.78,3.76,903.4,100.0,False,True,0.0,,6.0,8.0,6.0,8.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:06:37.000,34.0,-96.9,681.5,3.78,3.76,903.6,100.0,False,True,0.0,,6.0,8.0,6.0,8.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:06:47.000,34.0,-96.8,681.6,3.78,3.76,903.8,100.0,False,True,0.0,,6.0,8.0,6.0,8.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:06:57.000,34.5,-96.9,681.6,3.78,3.78,903.9,100.0,False,True,0.0,,6.0,8.0,6.0,8.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:07:07.000,34.5,-96.8,681.7,3.78,3.78,904.1,100.0,False,True,0.0,,6.0,8.0,6.0,8.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:07:17.000,35.0,-96.9,681.8,3.78,3.78,904.3,100.0,False,True,0.0,,7.0,8.0,7.0,8.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:07:27.000,35.0,-96.8,681.9,3.8,3.78,904.5,100.0,False,True,0.0,,7.0,8.0,7.0,8.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:07:37.000,35.5,-97.0,682.0,3.8,3.78,904.7,100.0,False,True,0.0,,7.0,9.0,7.0,9.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:07:47.000,35.5,-97.0,682.1,3.8,3.78,904.9,100.0,False,True,0.0,,7.0,9.0,7.0,9.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:07:57.000,36.0,-97.0,682.2,3.8,3.78,905.0,100.0,False,True,0.0,,7.0,9.0,7.0,9.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:08:07.000,36.0,-96.9,682.2,3.8,3.78,905.2,100.0,False,True,0.0,,7.0,9.0,7.0,9.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:08:17.000,36.5,-96.9,682.4,3.8,3.78,905.4,100.0,False,True,0.0,,7.0,9.0,7.0,9.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:08:27.000,36.5,-107.1,680.0,3.78,3.76,905.6,100.0,False,True,0.0,,8.0,9.0,8.0,9.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:08:37.000,36.5,-106.5,679.7,3.78,3.76,905.7,100.0,False,True,0.0,,8.0,9.0,8.0,9.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:08:47.000,37.0,-106.6,679.5,3.78,3.76,905.9,100.0,False,True,0.0,,8.0,10.0,8.0,10.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:08:57.000,37.0,-106.8,679.4,3.78,3.76,906.0,100.0,False,True,0.0,,8.0,10.0,8.0,10.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:09:07.000,37.5,-106.6,679.4,3.78,3.76,906.2,100.0,False,True,0.0,,8.0,10.0,8.0,10.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:09:17.000,37.5,-106.6,679.3,3.78,3.76,906.3,100.0,False,True,0.0,,8.0,10.0,8.0,10.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:09:27.000,37.5,-106.6,679.3,3.78,3.76,906.5,100.0,False,True,0.0,,8.0,10.0,8.0,10.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:09:37.000,38.0,-106.6,679.3,3.78,3.76,906.6,100.0,False,True,0.0,,9.0,10.0,9.0,10.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:09:47.000,38.0,-106.5,679.3,3.78,3.76,906.8,100.0,False,True,0.0,,9.0,10.0,9.0,10.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:09:57.000,38.0,-106.5,679.4,3.78,3.76,906.9,100.0,False,True,0.0,,9.0,11.0,9.0,11.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:10:07.000,38.5,-106.5,679.4,3.78,3.76,907.1,100.0,False,True,0.0,,9.0,11.0,9.0,11.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:10:17.000,38.5,-106.5,679.5,3.78,3.76,907.2,100.0,False,True,0.0,,9.0,11.0,9.0,11.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:10:27.000,39.0,-106.6,679.5,3.78,3.76,907.4,100.0,False,True,0.0,,9.0,11.0,9.0,11.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:10:37.000,39.0,-106.6,679.6,3.78,3.76,907.5,100.0,False,True,0.0,,9.0,11.0,9.0,11.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:10:47.000,39.0,-106.6,679.6,3.78,3.76,907.7,100.0,False,True,0.0,,10.0,11.0,10.0,11.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:10:57.000,39.5,-106.7,679.7,3.78,3.76,907.8,100.0,False,True,0.0,,10.0,11.0,10.0,11.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:11:07.000,39.5,-106.5,679.8,3.78,3.76,908.0,100.0,False,True,0.0,,10.0,12.0,10.0,11.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:11:17.000,40.0,-106.7,679.9,3.78,3.76,908.2,100.0,False,True,0.0,,10.0,12.0,10.0,12.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:11:27.000,40.0,-112.2,680.8,3.78,3.76,908.3,100.0,False,True,0.0,,10.0,12.0,10.0,12.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:11:37.000,40.0,-112.3,681.0,3.78,3.76,908.5,100.0,False,True,0.0,,10.0,12.0,10.0,12.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:11:47.000,40.5,-112.2,681.2,3.78,3.76,908.6,100.0,False,True,0.0,,10.0,12.0,10.0,12.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:11:57.000,40.5,-112.3,681.3,3.78,3.76,908.8,100.0,False,True,0.0,,11.0,12.0,11.0,12.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:12:07.000,41.0,-112.2,681.5,3.78,3.76,909.0,100.0,False,True,0.0,,11.0,12.0,11.0,12.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:12:17.000,41.0,-112.3,681.6,3.78,3.78,909.1,100.0,False,True,0.0,,11.0,12.0,11.0,12.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:12:27.000,41.5,-112.3,681.8,3.78,3.78,909.3,100.0,False,True,0.0,,11.0,13.0,11.0,13.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:12:37.000,41.5,-112.3,681.9,3.78,3.78,909.5,100.0,False,True,0.0,,11.0,13.0,11.0,13.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:12:47.000,41.5,-112.4,682.0,3.8,3.78,909.6,100.0,False,True,0.0,,11.0,13.0,11.0,13.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:12:57.000,42.0,-112.3,682.2,3.8,3.78,909.8,100.0,False,True,0.0,,11.0,13.0,11.0,13.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:13:07.000,42.0,-76.4,681.1,3.78,3.76,910.0,100.0,False,True,0.0,,11.0,13.0,11.0,13.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:13:17.000,42.5,-72.3,680.5,3.78,3.76,910.1,100.0,False,True,0.0,,12.0,13.0,12.0,13.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:13:27.000,42.5,-72.3,680.3,3.78,3.76,910.2,100.0,False,True,0.0,,12.0,13.0,12.0,13.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:13:37.000,42.5,-72.2,680.3,3.78,3.76,910.4,100.0,False,True,0.0,,12.0,14.0,12.0,13.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:13:47.000,43.0,-72.2,680.3,3.78,3.76,910.5,100.0,False,True,0.0,,12.0,14.0,12.0,14.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:13:57.000,43.0,-72.3,680.3,3.78,3.76,910.6,100.0,False,True,0.0,,12.0,14.0,12.0,14.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:14:07.000,43.0,-72.4,680.3,3.78,3.76,910.8,100.0,False,True,0.0,,12.0,14.0,12.0,14.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:14:17.000,43.5,-72.3,680.3,3.78,3.76,910.9,100.0,False,True,0.0,,12.0,14.0,12.0,14.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:14:27.000,43.5,-72.3,680.4,3.78,3.76,911.0,100.0,False,True,0.0,,13.0,14.0,13.0,14.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:14:37.000,43.5,-72.3,680.5,3.78,3.76,911.2,100.0,False,True,0.0,,13.0,14.0,13.0,14.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:14:47.000,44.0,-72.4,680.6,3.78,3.76,911.3,100.0,False,True,0.0,,13.0,15.0,13.0,14.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:14:57.000,44.0,-72.4,680.6,3.78,3.76,911.5,100.0,False,True,0.0,,13.0,15.0,13.0,15.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:15:07.000,44.0,-72.3,680.7,3.78,3.76,911.6,100.0,False,True,0.0,,13.0,15.0,13.0,15.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:15:17.000,44.5,-72.2,680.8,3.78,3.76,911.7,100.0,False,True,0.0,,13.0,15.0,13.0,15.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:15:27.000,44.5,-72.3,681.0,3.78,3.76,911.9,100.0,False,True,0.0,,13.0,15.0,13.0,15.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:15:37.000,44.5,-72.3,681.1,3.78,3.76,912.0,100.0,False,True,0.0,,13.0,15.0,14.0,15.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:15:47.000,45.0,-72.3,681.2,3.78,3.78,912.1,100.0,False,True,0.0,,14.0,15.0,14.0,15.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:15:57.000,45.0,-72.3,681.3,3.78,3.78,912.3,100.0,False,True,0.0,,14.0,15.0,14.0,15.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:16:07.000,45.5,-72.4,681.4,3.78,3.78,912.4,100.0,False,True,0.0,,14.0,16.0,14.0,15.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:16:17.000,45.5,-72.2,681.5,3.78,3.78,912.6,100.0,False,True,0.0,,14.0,16.0,14.0,16.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:16:27.000,45.5,-72.2,681.7,3.78,3.78,912.7,100.0,False,True,0.0,,14.0,16.0,14.0,16.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:16:37.000,46.0,-72.3,681.8,3.78,3.78,912.8,100.0,False,True,0.0,,14.0,16.0,14.0,16.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:16:47.000,46.0,-72.3,681.9,3.78,3.78,913.0,100.0,False,True,0.0,,14.0,16.0,14.0,16.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:16:57.000,46.0,-72.3,682.1,3.78,3.78,913.1,100.0,False,True,0.0,,14.0,16.0,15.0,16.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:17:07.000,46.5,-72.3,682.2,3.78,3.78,913.2,100.0,False,True,0.0,,15.0,16.0,15.0,16.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:17:17.000,46.5,-72.2,682.4,3.8,3.78,913.4,100.0,False,True,0.0,,15.0,17.0,15.0,16.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:17:27.000,46.5,-72.4,682.5,3.8,3.78,913.5,100.0,False,True,0.0,,15.0,17.0,15.0,16.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:17:37.000,47.0,-72.3,682.7,3.8,3.78,913.6,100.0,False,True,0.0,,15.0,17.0,15.0,17.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:17:47.000,47.0,-72.2,682.8,3.8,3.78,913.8,100.0,False,True,0.0,,15.0,17.0,15.0,17.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:17:57.000,47.0,-72.3,682.9,3.8,3.78,913.9,100.0,False,True,0.0,,15.0,17.0,15.0,17.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:18:07.000,47.5,-72.3,683.1,3.8,3.78,914.1,100.0,False,True,0.0,,15.0,17.0,16.0,17.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:18:17.000,47.5,-72.3,683.3,3.8,3.78,914.2,100.0,False,True,0.0,,15.0,17.0,16.0,17.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:18:27.000,47.5,-72.3,683.5,3.8,3.78,914.3,100.0,False,True,0.0,,16.0,17.0,16.0,17.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:18:37.000,48.0,-111.3,684.8,3.8,3.8,914.5,100.0,False,True,0.0,,16.0,18.0,16.0,17.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:18:47.000,48.0,-121.1,689.6,3.84,3.82,914.7,100.0,False,True,0.0,,16.0,18.0,16.0,17.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:18:57.000,48.5,-120.7,690.6,3.84,3.82,914.9,100.0,False,True,0.0,,16.0,18.0,16.0,18.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:19:07.000,49.0,-120.7,691.4,3.84,3.82,915.1,100.0,False,True,0.0,,16.0,18.0,16.0,18.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:19:17.000,49.0,-120.3,692.2,3.84,3.82,915.4,100.0,False,True,0.0,,16.0,18.0,16.0,18.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:19:27.000,49.5,-120.1,692.8,3.86,3.84,915.5,100.0,False,True,0.0,,16.0,18.0,17.0,18.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:19:37.000,49.5,-120.0,693.3,3.86,3.84,915.7,100.0,False,True,0.0,,16.0,18.0,17.0,18.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:19:47.000,50.0,-119.8,693.8,3.86,3.84,915.9,100.0,False,True,0.0,,17.0,19.0,17.0,18.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:19:57.000,50.0,-119.8,694.2,3.86,3.84,916.1,100.0,False,True,0.0,,17.0,19.0,17.0,18.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:20:07.000,50.0,-119.8,694.7,3.86,3.84,916.3,100.0,False,True,0.0,,17.0,19.0,17.0,19.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:20:17.000,50.5,-119.5,695.1,3.86,3.84,916.5,100.0,False,True,0.0,,17.0,19.0,17.0,19.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:20:27.000,50.5,-119.4,695.5,3.86,3.84,916.7,100.0,False,True,0.0,,17.0,19.0,18.0,19.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:20:37.000,51.0,-119.4,695.8,3.86,3.84,916.9,100.0,False,True,0.0,,17.0,19.0,18.0,19.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:20:47.000,51.0,-119.3,696.2,3.88,3.86,917.1,100.0,False,True,0.0,,18.0,19.0,18.0,19.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:20:57.000,51.5,-119.3,696.6,3.88,3.86,917.3,100.0,False,True,0.0,,18.0,20.0,18.0,19.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:21:07.000,51.5,-119.3,697.0,3.88,3.86,917.5,100.0,False,True,0.0,,18.0,20.0,18.0,20.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:21:17.000,52.0,-119.1,697.3,3.88,3.86,917.7,100.0,False,True,0.0,,18.0,20.0,18.0,20.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
M1200607327,2022-01-13 11:21:27.000,52.0,-119.0,697.7,3.88,3.86,917.9,100.0,False,True,0.0,,18.0,20.0,19.0,20.0,IONIQ5,108,-5.0,5.6,45,,,,,,,,,
