dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_max_cell_volt,b_min_cell_volt,b_accum_discharg_power_quan,b_soh,b_charg_lamp_sts_1,b_slow_charg_con_sts,b_fast_charg_con_sts,v_car_speed,v_accel_pedal_depth,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type,weather_station_ID,temperature,wind_speed,humidity,rainfall,snowfall,traffic_volume,air_co,air_no2,air_o3,air_pm10,air_pm25,air_so2
M1200607457,2022-01-15 12:18:28.000,83.0,-12.0,709.4,3.94,3.92,1045.0,100.0,False,False,False,79.408,0.0,,4407.0,2.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:18:38.000,83.0,-1.3,707.9,3.92,3.92,1045.0,100.0,False,False,False,77.84,0.0,,4407.0,2.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:18:48.000,83.0,-12.5,711.0,3.96,3.94,1045.0,100.0,False,False,False,84.208,0.0,,4408.0,2.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:18:58.000,83.0,-4.3,705.3,3.92,3.9,1045.2,100.0,False,False,False,100.48,0.0,,4408.0,2.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:19:08.000,83.0,-7.6,708.0,3.92,3.92,1045.2,100.0,False,False,False,91.152,0.0,,4408.0,2.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:19:18.000,83.0,-7.0,708.3,3.92,3.92,1045.2,100.0,False,False,False,90.0,0.0,,4409.0,2.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:19:28.000,82.5,30.7,705.6,3.92,3.92,1045.2,100.0,False,False,False,87.504,0.0,,4409.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:19:38.000,82.5,-54.8,719.5,3.98,3.98,1045.3,100.0,False,False,False,79.872,0.0,,4409.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:19:48.000,82.5,37.8,704.8,3.92,3.9,1045.3,100.0,False,False,False,79.056,0.0,,4409.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:19:58.000,82.5,-4.0,707.5,3.92,3.92,1045.4,100.0,False,False,False,89.76,0.0,,4410.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:20:08.000,82.5,-5.1,707.2,3.92,3.92,1045.4,100.0,False,False,False,86.176,0.0,,4410.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:20:18.000,82.5,-6.9,706.9,3.92,3.9,1045.5,100.0,False,False,False,93.008,0.0,,4410.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:20:28.000,82.5,-1.2,706.4,3.92,3.92,1045.5,100.0,False,False,False,88.784,0.0,,4410.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:20:38.000,82.5,-30.0,712.8,3.94,3.94,1045.6,100.0,False,False,False,92.896,0.0,,4411.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:20:48.000,82.5,25.7,706.2,3.92,3.9,1045.6,100.0,False,False,False,84.96,0.0,,4411.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:20:58.000,82.5,32.2,704.5,3.9,3.9,1045.6,100.0,False,False,False,88.032,0.0,,4411.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:21:08.000,82.5,26.5,706.4,3.92,3.92,1045.7,100.0,False,False,False,79.12,0.0,,4411.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:21:18.000,82.0,31.0,704.6,3.9,3.9,1045.7,100.0,False,False,False,88.496,0.0,,4412.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:21:28.000,82.0,35.8,704.5,3.9,3.9,1045.8,100.0,False,False,False,75.232,0.0,,4412.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:21:38.000,82.0,-27.5,711.4,3.94,3.94,1045.8,100.0,False,False,False,82.0,0.0,,4412.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:21:48.000,82.0,-8.8,708.0,3.92,3.92,1045.8,100.0,False,False,False,74.72,0.0,,4412.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:21:58.000,82.0,12.6,708.4,3.92,3.92,1045.8,100.0,False,False,False,79.456,0.0,,4412.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:22:08.000,82.0,25.6,705.2,3.92,3.9,1045.9,100.0,False,False,False,84.784,0.0,,4413.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:22:18.000,82.0,31.2,705.7,3.92,3.9,1045.9,100.0,False,False,False,67.2,0.0,,4413.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:22:28.000,82.0,5.4,710.9,3.94,3.94,1045.9,100.0,False,False,False,67.072,0.0,,4413.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:22:38.000,82.0,80.6,695.5,3.86,3.86,1046.0,100.0,False,False,False,71.936,0.0,,4413.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:22:48.000,82.0,-59.6,718.9,4.0,3.98,1046.1,100.0,False,False,False,77.728,0.0,,4413.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:22:58.000,82.0,-8.1,708.9,3.94,3.92,1046.1,100.0,False,False,False,67.2,0.0,,4414.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:23:08.000,82.0,-8.4,706.3,3.92,3.9,1046.2,100.0,False,False,False,82.768,0.0,,4414.0,3.0,2.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:23:18.000,82.0,9.0,709.7,3.94,3.94,1046.2,100.0,False,False,False,73.792,0.0,,4414.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:23:28.000,82.0,35.8,703.5,3.9,3.9,1046.2,100.0,False,False,False,75.36,0.0,,4414.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:23:38.000,81.5,-9.7,706.7,3.92,3.92,1046.3,100.0,False,False,False,88.672,0.0,,4415.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:23:48.000,81.5,7.8,709.4,3.94,3.92,1046.3,100.0,False,False,False,82.48,0.0,,4415.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:23:58.000,81.5,-26.4,712.0,3.96,3.94,1046.3,100.0,False,False,False,77.6,0.0,,4415.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:24:08.000,81.5,29.2,704.8,3.92,3.9,1046.4,100.0,False,False,False,77.968,0.0,,4415.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:24:18.000,81.5,36.0,702.3,3.9,3.88,1046.4,100.0,False,False,False,83.392,0.0,,4416.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:24:28.000,81.5,-22.7,715.5,3.96,3.96,1046.5,100.0,False,False,False,74.368,0.0,,4416.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:24:38.000,81.5,-6.8,705.9,3.92,3.9,1046.5,100.0,False,False,False,80.16,0.0,,4416.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:24:48.000,81.5,10.0,708.3,3.92,3.92,1046.5,100.0,False,False,False,76.736,0.0,,4416.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:24:58.000,81.5,27.3,704.3,3.9,3.9,1046.6,100.0,False,False,False,75.184,0.0,,4416.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:25:08.000,81.5,36.9,701.9,3.9,3.88,1046.6,100.0,False,False,False,78.544,0.0,,4417.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:25:18.000,81.0,-5.2,704.6,3.9,3.9,1046.7,100.0,False,False,False,84.608,0.0,,4417.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:25:28.000,81.0,-0.9,704.0,3.9,3.9,1046.7,100.0,False,False,False,85.312,0.0,,4417.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:25:38.000,81.0,-3.9,704.9,3.9,3.9,1046.8,100.0,False,False,False,82.08,0.0,,4417.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:25:48.000,81.0,-11.5,706.9,3.92,3.92,1046.8,100.0,False,False,False,80.624,0.0,,4418.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:25:58.000,81.0,-29.1,710.9,3.94,3.94,1046.8,100.0,False,False,False,77.312,0.0,,4418.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:26:09.000,81.0,-4.4,705.4,3.92,3.9,1046.8,100.0,False,False,False,77.376,0.0,,4418.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:26:19.000,81.0,-9.5,705.5,3.92,3.9,1046.9,100.0,False,False,False,80.736,0.0,,4418.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:26:29.000,81.0,-12.2,706.0,3.92,3.9,1046.9,100.0,False,False,False,85.936,0.0,,4418.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:26:39.000,81.0,27.7,703.3,3.9,3.9,1047.0,100.0,False,False,False,81.952,0.0,,4419.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:26:49.000,81.0,-30.1,710.3,3.94,3.94,1047.0,100.0,False,False,False,85.936,0.0,,4419.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:26:59.000,81.0,-6.9,705.4,3.92,3.9,1047.0,100.0,False,False,False,84.16,0.0,,4419.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:27:09.000,80.5,22.3,698.8,3.88,3.86,1047.1,100.0,False,False,False,91.504,0.0,,4419.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:27:19.000,80.5,-12.7,705.8,3.92,3.9,1047.1,100.0,False,False,False,93.344,0.0,,4420.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:27:29.000,80.5,35.5,699.7,3.88,3.88,1047.2,100.0,False,False,False,90.352,0.0,,4420.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:27:39.000,80.5,-29.1,708.8,3.92,3.92,1047.2,100.0,False,False,False,87.792,0.0,,4420.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:27:49.000,80.5,-8.5,704.6,3.92,3.9,1047.2,100.0,False,False,False,83.92,0.0,,4421.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:27:59.000,80.5,3.9,707.5,3.92,3.92,1047.3,100.0,False,False,False,88.032,0.0,,4421.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:28:09.000,80.5,79.1,690.2,3.84,3.82,1047.4,100.0,False,False,False,97.28,0.0,,4421.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:28:19.000,80.0,48.7,688.7,3.82,3.8,1047.5,100.0,False,False,False,112.4,0.0,,4421.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:28:29.000,80.0,5.5,703.8,3.9,3.9,1047.6,100.0,False,False,False,111.872,0.0,,4422.0,3.0,3.0,2.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:28:39.000,80.0,-32.7,706.8,3.92,3.92,1047.6,100.0,False,False,False,107.472,0.0,,4422.0,3.0,3.0,3.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:28:49.000,80.0,-21.0,712.6,3.96,3.94,1047.6,100.0,False,False,False,85.952,0.0,,4422.0,3.0,3.0,3.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:28:59.000,80.0,-9.3,705.8,3.92,3.92,1047.6,100.0,False,False,False,66.384,0.0,,4422.0,3.0,3.0,3.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:29:09.000,80.0,84.8,688.3,3.82,3.82,1047.7,100.0,False,False,False,83.392,0.0,,4423.0,3.0,3.0,3.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:29:19.000,80.0,-8.8,700.1,3.88,3.86,1047.9,100.0,False,False,False,97.696,0.0,,4423.0,3.0,3.0,3.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:29:29.000,79.5,52.7,692.6,3.84,3.84,1048.0,100.0,False,False,False,99.6,0.0,,4423.0,3.0,3.0,3.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:29:39.000,79.5,9.5,702.3,3.9,3.9,1048.0,100.0,False,False,False,101.456,0.0,,4424.0,3.0,3.0,3.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:29:49.000,79.5,-4.2,702.4,3.9,3.88,1048.0,100.0,False,False,False,88.032,0.0,,4424.0,3.0,3.0,3.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:29:59.000,79.5,19.2,694.8,3.84,3.84,1048.1,100.0,False,False,False,82.128,0.0,,4424.0,3.0,3.0,3.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:30:09.000,79.5,5.5,705.9,3.92,3.9,1048.2,100.0,False,False,False,65.504,0.0,,4424.0,3.0,3.0,3.0,2.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:30:19.000,79.5,47.1,689.1,3.82,3.82,1048.3,100.0,False,False,False,86.592,0.0,,4424.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:30:29.000,79.0,78.3,686.5,3.8,3.8,1048.4,100.0,False,False,False,108.112,0.0,,4425.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:30:39.000,79.5,-39.7,715.1,3.98,3.96,1048.5,100.0,False,False,False,79.008,0.0,,4425.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:30:49.000,79.5,-33.1,707.8,3.92,3.92,1048.5,100.0,False,False,False,74.544,0.0,,4425.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:30:59.000,79.5,-21.2,712.4,3.96,3.94,1048.5,100.0,False,False,False,55.904,0.0,,4425.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:31:09.000,79.5,55.3,696.4,3.86,3.86,1048.5,100.0,False,False,False,67.712,0.0,,4426.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:31:19.000,79.0,-36.0,707.3,3.92,3.92,1048.6,100.0,False,False,False,88.256,0.0,,4426.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:31:29.000,79.0,63.1,692.7,3.84,3.82,1048.7,100.0,False,False,False,79.808,0.0,,4426.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:31:39.000,79.0,-10.2,705.2,3.92,3.9,1048.7,100.0,False,False,False,79.296,0.0,,4426.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:31:49.000,79.0,-0.2,699.5,3.88,3.88,1048.8,100.0,False,False,False,91.44,0.0,,4427.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:31:59.000,79.0,-59.5,711.2,3.94,3.94,1048.8,100.0,False,False,False,87.456,0.0,,4427.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:32:09.000,79.0,-7.4,703.7,3.9,3.9,1048.8,100.0,False,False,False,69.28,15.728,,4427.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:32:19.000,79.0,-56.8,713.3,3.94,3.94,1048.9,100.0,False,False,False,67.712,0.0,,4427.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:32:29.000,79.0,15.8,697.9,3.88,3.86,1048.9,100.0,False,False,False,68.128,0.0,,4427.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:32:39.000,79.0,-26.3,706.9,3.92,3.92,1049.0,100.0,False,False,False,52.144,9.134,,4428.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:32:49.000,79.0,-22.4,710.7,3.94,3.94,1049.0,100.0,False,False,False,47.056,0.0,,4428.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:32:59.000,79.0,14.7,699.2,3.88,3.88,1049.0,100.0,False,False,False,36.4,0.0,,4428.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:33:09.000,79.0,-30.9,709.0,3.94,3.92,1049.0,100.0,False,False,False,20.944,10.748,,4428.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:33:19.000,79.0,-26.8,708.2,3.92,3.92,1049.0,100.0,False,False,False,16.496,13.288,,4428.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:33:29.000,79.0,0.0,708.1,3.92,3.92,1049.0,100.0,False,False,False,17.648,8.596,,4428.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:33:39.000,79.0,10.4,705.9,3.92,3.9,1049.0,100.0,False,False,False,17.36,7.62,,4428.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:33:49.000,79.0,-6.7,704.5,3.9,3.9,1049.1,100.0,False,False,False,18.752,26.376,,4428.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:33:59.000,79.0,-5.2,703.8,3.9,3.9,1049.1,100.0,False,False,False,29.168,0.0,,4428.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:34:09.000,79.0,30.8,698.7,3.84,3.84,1049.1,100.0,False,False,False,39.52,0.0,,4428.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:34:19.000,78.5,30.8,700.0,3.88,3.88,1049.2,100.0,False,False,False,64.592,0.0,,4428.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:34:29.000,78.5,10.3,702.3,3.9,3.88,1049.3,100.0,False,False,False,84.736,0.0,,4429.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:34:39.000,78.5,0.6,705.4,3.92,3.92,1049.3,100.0,False,False,False,85.648,0.0,,4429.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:34:49.000,78.5,-6.4,701.9,3.9,3.88,1049.3,100.0,False,False,False,85.76,0.0,,4429.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:34:59.000,78.5,12.3,703.1,3.9,3.9,1049.3,100.0,False,False,False,85.536,0.0,,4429.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:35:09.000,78.5,-115.4,727.7,4.04,4.02,1049.4,100.0,False,False,False,73.968,0.0,,4430.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:35:19.000,78.5,-38.0,711.1,3.94,3.94,1049.4,100.0,False,False,False,7.808,0.0,,4430.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:35:29.000,78.5,-10.3,705.0,3.92,3.9,1049.4,100.0,False,False,False,11.344,0.0,,4430.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:35:39.000,78.5,-9.6,703.1,3.9,3.9,1049.5,100.0,False,False,False,38.608,0.0,,4430.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:35:49.000,78.5,-14.9,710.3,3.94,3.94,1049.5,100.0,False,False,False,19.84,0.0,,4430.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:35:59.000,78.5,16.2,695.9,3.86,3.84,1049.6,100.0,False,False,False,46.816,0.0,,4430.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
M1200607457,2022-01-15 12:36:09.000,78.5,1.9,705.8,3.92,3.9,1049.6,100.0,False,False,False,,0.0,,4430.0,3.0,3.0,3.0,3.0,IONIQ5,108,0.4,2.3,41,,,,,,,,,
