dev_id,coll_dt,b_soc,b_pack_current,b_pack_volt,b_max_cell_volt,b_min_cell_volt,b_accum_discharg_power_quan,b_soh,b_charg_lamp_sts_1,b_slow_charg_con_sts,b_fast_charg_con_sts,v_car_speed,v_accel_pedal_depth,a_extern_temp_sensor,c_mileage,b_modul_1_temp,b_modul_2_temp,b_modul_3_temp,b_modul_4_temp,car_type
M2211123120,2022-01-20 08:00:29.000,48.0,5.0,525.4,3.64,3.64,871.5,100.0,False,False,False,55.904,9.284,,3398.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:00:38.000,48.0,-2.9,522.7,3.62,3.62,871.6,100.0,False,False,False,56.32,13.088,,3398.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:00:47.000,48.0,11.4,524.7,3.64,3.64,871.6,100.0,False,False,False,54.576,7.432,,3399.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:00:56.000,48.0,-11.9,524.0,3.64,3.64,871.6,100.0,False,False,False,54.064,2.452,,3399.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:01:05.000,48.0,-21.7,530.4,3.68,3.68,871.6,100.0,False,False,False,50.992,0.0,,3399.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:01:14.000,48.0,-11.5,526.7,3.66,3.66,871.6,100.0,False,False,False,42.592,0.988,,3399.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:01:23.000,48.0,-89.0,537.4,3.72,3.72,871.6,100.0,False,False,False,26.976,0.0,,3399.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:01:32.000,48.5,7.8,527.8,3.66,3.66,871.6,100.0,False,False,False,0.064,0.0,,3399.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:01:41.000,48.5,7.3,527.4,3.66,3.66,871.6,100.0,False,False,False,0.0,0.0,,3399.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:01:50.000,48.0,7.5,527.2,3.66,3.64,871.6,100.0,False,False,False,0.0,0.0,,3399.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:01:59.000,48.0,7.3,527.1,3.66,3.64,871.6,100.0,False,False,False,0.0,0.0,,3399.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:02:08.000,48.0,7.0,527.0,3.66,3.64,871.6,100.0,False,False,False,0.0,0.0,,3399.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:02:17.000,48.0,60.3,518.3,3.6,3.58,871.7,100.0,False,False,False,44.096,22.422,,3399.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:02:26.000,48.0,-24.0,530.9,3.68,3.68,871.7,100.0,False,False,False,19.44,0.0,,3399.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:02:35.000,48.0,25.7,523.8,3.64,3.62,871.7,100.0,False,False,False,24.88,7.282,,3399.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:02:44.000,48.0,53.8,519.4,3.6,3.6,871.8,100.0,False,False,False,35.648,17.58,,3399.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:02:53.000,48.0,-8.9,524.0,3.62,3.62,871.8,100.0,False,False,False,46.416,0.638,,3400.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:03:02.000,48.0,76.5,510.9,3.54,3.52,871.9,100.0,False,False,False,62.16,30.868,,3400.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:03:11.000,47.5,-13.5,526.9,3.66,3.64,872.0,100.0,False,False,False,73.792,3.816,,3400.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:03:20.000,47.5,27.3,521.8,3.62,3.6,872.0,100.0,False,False,False,68.0,12.6,,3400.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:03:29.000,47.5,17.4,518.4,3.6,3.58,872.0,100.0,False,False,False,62.736,9.284,,3400.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:03:38.000,47.5,-30.9,525.5,3.64,3.64,872.1,100.0,False,False,False,54.688,26.564,,3400.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:03:47.000,47.5,45.1,513.5,3.56,3.54,872.2,100.0,False,False,False,62.976,12.262,,3401.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:03:56.000,47.5,46.7,513.3,3.56,3.54,872.2,100.0,False,False,False,65.104,29.054,,3401.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:04:05.000,47.0,80.9,510.6,3.56,3.54,872.3,100.0,False,False,False,76.0,25.888,,3401.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:04:14.000,47.0,-3.4,519.4,3.6,3.6,872.4,100.0,False,False,False,72.4,5.618,,3401.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:04:23.000,47.0,-55.1,528.5,3.66,3.66,872.4,100.0,False,False,False,58.224,2.452,,3401.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:04:32.000,47.0,-52.9,529.3,3.68,3.66,872.4,100.0,False,False,False,55.152,0.0,,3401.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:04:41.000,47.0,24.7,517.9,3.6,3.58,872.4,100.0,False,False,False,67.776,15.578,,3402.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:04:50.000,47.0,7.9,524.0,3.64,3.62,872.4,100.0,False,False,False,78.016,6.594,,3402.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:04:59.000,47.0,34.5,520.2,3.6,3.6,872.5,100.0,False,False,False,88.032,30.38,,3402.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:05:08.000,47.0,-52.3,529.8,3.68,3.66,872.5,100.0,False,False,False,67.2,0.0,,3402.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:05:17.000,47.0,80.8,512.5,3.56,3.54,872.6,100.0,False,False,False,84.784,26.226,,3402.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:05:26.000,47.0,42.8,516.7,3.6,3.58,872.6,100.0,False,False,False,67.648,38.676,,3403.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:05:35.000,46.5,77.4,511.8,3.56,3.52,872.7,100.0,False,False,False,93.92,25.888,,3403.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:05:44.000,46.5,65.9,508.4,3.54,3.52,872.8,100.0,False,False,False,96.192,29.204,,3403.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:05:53.000,46.5,42.9,510.8,3.54,3.52,872.9,100.0,False,False,False,87.28,20.22,,3403.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:06:02.000,46.5,-84.8,530.7,3.68,3.66,873.0,100.0,False,False,False,75.232,0.0,,3404.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:06:11.000,46.5,-17.8,526.1,3.64,3.64,873.0,100.0,False,False,False,62.736,6.944,,3404.0,3.0,5.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:06:20.000,46.5,-3.0,521.0,3.62,3.6,873.0,100.0,False,False,False,55.84,6.594,,3404.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:06:29.000,46.5,107.6,508.5,3.54,3.5,873.0,100.0,False,False,False,61.168,33.546,,3404.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:06:38.000,46.0,22.2,515.1,3.58,3.56,873.1,100.0,False,False,False,72.112,7.432,,3404.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:06:47.000,46.0,13.7,516.6,3.58,3.58,873.1,100.0,False,False,False,68.0,14.114,,3404.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:06:56.000,46.0,14.4,516.3,3.58,3.56,873.2,100.0,False,False,False,69.216,14.114,,3405.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:07:05.000,46.0,38.1,516.5,3.58,3.58,873.2,100.0,False,False,False,72.752,12.6,,3405.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:07:14.000,46.0,-26.6,522.6,3.62,3.62,873.3,100.0,False,False,False,72.288,9.134,,3405.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:07:23.000,46.0,-5.5,519.6,3.6,3.6,873.3,100.0,False,False,False,71.648,9.434,,3405.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:07:32.000,46.0,-0.7,519.0,3.6,3.6,873.3,100.0,False,False,False,74.896,10.46,,3405.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:07:41.000,45.5,29.0,518.8,3.6,3.58,873.4,100.0,False,False,False,84.608,11.086,,3405.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:07:50.000,45.5,28.8,518.6,3.6,3.58,873.4,100.0,False,False,False,82.416,11.086,,3406.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:07:59.000,45.5,25.7,519.6,3.6,3.58,873.4,100.0,False,False,False,82.416,10.598,,3406.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:08:08.000,45.5,5.1,522.1,3.62,3.6,873.5,100.0,False,False,False,81.136,8.458,,3406.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:08:17.000,45.5,-3.2,520.2,3.6,3.6,873.5,100.0,False,False,False,66.672,8.308,,3406.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:08:26.000,45.5,-31.8,524.5,3.64,3.64,873.5,100.0,False,False,False,61.696,11.286,,3406.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:08:35.000,45.5,47.7,511.7,3.56,3.54,873.6,100.0,False,False,False,60.704,22.71,,3407.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:08:44.000,45.0,79.8,509.7,3.54,3.52,873.7,100.0,False,False,False,68.288,25.2,,3407.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:08:53.000,45.0,85.3,508.7,3.52,3.5,873.8,100.0,False,False,False,72.976,25.888,,3407.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:09:02.000,45.0,-1.8,517.2,3.58,3.58,873.9,100.0,False,False,False,68.752,5.28,,3407.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:09:11.000,45.0,0.6,522.1,3.62,3.62,873.9,100.0,False,False,False,60.128,5.43,,3407.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:09:20.000,45.0,20.7,515.3,3.58,3.56,873.9,100.0,False,False,False,73.664,11.624,,3407.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:09:29.000,45.0,-32.6,523.7,3.62,3.62,873.9,100.0,False,False,False,73.968,9.434,,3408.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:09:38.000,45.0,63.6,513.2,3.56,3.54,874.0,100.0,False,False,False,77.552,22.422,,3408.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:09:47.000,44.5,7.1,520.9,3.62,3.6,874.0,100.0,False,False,False,72.752,13.288,,3408.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:09:56.000,44.5,5.6,521.6,3.62,3.6,874.0,100.0,False,False,False,70.56,0.0,,3408.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:10:05.000,44.5,-27.9,523.7,3.62,3.62,874.0,100.0,False,False,False,69.984,2.99,,3408.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:10:14.000,44.5,-1.0,519.8,3.6,3.6,874.0,100.0,False,False,False,74.256,16.066,,3409.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:10:23.000,44.5,17.3,516.3,3.58,3.56,874.1,100.0,False,False,False,84.496,12.6,,3409.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:10:32.000,44.5,-26.3,523.0,3.62,3.62,874.1,100.0,False,False,False,89.472,6.106,,3409.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:10:41.000,44.5,26.9,518.8,3.6,3.58,874.2,100.0,False,False,False,89.584,20.07,,3409.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:10:50.000,44.5,58.5,513.3,3.56,3.54,874.2,100.0,False,False,False,82.368,16.904,,3409.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:10:59.000,44.5,27.5,517.8,3.6,3.58,874.3,100.0,False,False,False,80.512,11.286,,3410.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:11:08.000,44.5,30.2,517.4,3.58,3.58,874.3,100.0,False,False,False,75.648,12.6,,3410.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:11:17.000,44.0,-1.0,518.2,3.6,3.58,874.4,100.0,False,False,False,75.408,9.622,,3410.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:11:26.000,44.0,-56.0,526.9,3.66,3.64,874.4,100.0,False,False,False,77.952,1.614,,3410.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:11:35.000,44.0,24.9,516.2,3.58,3.56,874.4,100.0,False,False,False,65.392,19.732,,3410.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:11:44.000,44.0,72.7,507.8,3.52,3.5,874.5,100.0,False,False,False,71.472,30.718,,3411.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:11:53.000,44.0,31.1,515.9,3.58,3.56,874.6,100.0,False,False,False,67.312,19.444,,3411.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:12:02.000,44.0,27.0,516.4,3.58,3.56,874.6,100.0,False,False,False,65.456,21.396,,3411.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:12:11.000,43.5,76.9,508.6,3.54,3.5,874.7,100.0,False,False,False,68.24,24.912,,3411.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:12:20.000,43.5,88.2,505.4,3.5,3.48,874.8,100.0,False,False,False,71.712,27.54,,3411.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:12:29.000,43.5,57.6,509.2,3.54,3.52,874.9,100.0,False,False,False,71.648,19.444,,3412.0,3.0,6.0,3.0,6.0,IONIQ5
M2211123120,2022-01-20 08:12:38.000,43.5,-26.0,518.6,3.6,3.58,874.9,100.0,False,False,False,72.464,0.0,,3412.0,3.0,6.0,3.0,6.0,IONIQ5
